;;;101_CT_1;101_CT_2;101_STEAM_3;101_STEAM_4;102_CT_1;102_CT_2;102_STEAM_3;102_STEAM_4;107_CC_1;113_CT_1;113_CT_2;113_CT_3;113_CT_4;115_STEAM_1;115_STEAM_2;115_STEAM_3;116_STEAM_1;118_CC_1;123_STEAM_2;123_STEAM_3;123_CT_1;123_CT_4;123_CT_5;114_SYNC_COND_1;121_NUCLEAR_1;122_HYDRO_1;122_HYDRO_2;122_HYDRO_3;122_HYDRO_4;122_HYDRO_5;122_HYDRO_6;113_PV_1;102_PV_1;101_PV_1;102_PV_2;104_PV_1;101_PV_2;101_PV_3;101_PV_4;103_PV_1;119_PV_1;118_RTPV_1;118_RTPV_2;118_RTPV_3;118_RTPV_4;118_RTPV_5;118_RTPV_6;118_RTPV_7;118_RTPV_8;118_RTPV_9;118_RTPV_10;122_WIND_1;109_BATTERY_1;110_BATTERY_1;111_BATTERY_1;112_BATTERY_1;121_BATTERY_1;107_BATTERY_1;113_BATTERY_1;123_BATTERY_1
2030;sc01;07-04 15:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.736859403;0.786342627;0.706727919;0.786342627;0.488577362;0.706727919;0.706727919;0.706727919;0.786342627;0.610342956;0.736859403;0.736859403;0.736859403;0.736859403;0.736859403;0.736859403;0.736859403;0.736859403;0.736859403;0.736859403;0.791732508;;;;;;;;
2030;sc01;07-04 16:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.595911404;0.647383331;0.634410196;0.647383331;0.262201454;0.634410196;0.634410196;0.634410196;0.647383331;0.418260326;0.595911404;0.595911404;0.595911404;0.595911404;0.595911404;0.595911404;0.595911404;0.595911404;0.595911404;0.595911404;0.749508359;;;;;;;;
2030;sc01;07-04 17:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.398852298;0.447890264;0.539567279;0.447890264;0.08411215;0.539567279;0.539567279;0.539567279;0.447890264;0.20324316;0.398852298;0.398852298;0.398852298;0.398852298;0.398852298;0.398852298;0.398852298;0.398852298;0.398852298;0.398852298;0.633074923;;;;;;;;
2030;sc01;07-04 18:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.20620601;0.231996422;0.425014819;0.231996422;0.011422638;0.425014819;0.425014819;0.425014819;0.231996422;0.06543539;0.20620601;0.20620601;0.20620601;0.20620601;0.20620601;0.20620601;0.20620601;0.20620601;0.20620601;0.20620601;0.642808669;;;;;;;;
2030;sc01;07-04 19:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.075989099;0.082003877;0.271043272;0.082003877;0;0.271043272;0.271043272;0.271043272;0.082003877;0.027647676;0.075989099;0.075989099;0.075989099;0.075989099;0.075989099;0.075989099;0.075989099;0.075989099;0.075989099;0.075989099;0.609065015;;;;;;;;
2030;sc01;07-04 20:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.013389857;0.028328612;0.148933017;0.028328612;0;0.148933017;0.148933017;0.148933017;0.028328612;0.01577929;0.013389857;0.013389857;0.013389857;0.013389857;0.013389857;0.013389857;0.013389857;0.013389857;0.013389857;0.013389857;0.631730031;;;;;;;;
2030;sc01;07-04 21:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0.092768228;0;0;0.092768228;0.092768228;0.092768228;0;0.001822729;0;0;0;0;0;0;0;0;0;0;0.591913313;;;;;;;;
2030;sc01;07-04 22:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0.079579135;0;0;0.079579135;0.079579135;0.079579135;0;0;0;0;0;0;0;0;0;0;0;0;0.60748483;;;;;;;;
2030;sc01;07-04 23:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0.070094843;0;0;0.070094843;0.070094843;0.070094843;0;0;0;0;0;0;0;0;0;0;0;0;0.630209288;;;;;;;;
2030;sc01;07-05 00:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0.062092472;0;0;0.062092472;0.062092472;0.062092472;0;0;0;0;0;0;0;0;0;0;0;0;0.563460062;;;;;;;;
2030;sc01;07-05 01:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0.053200948;0;0;0.053200948;0.053200948;0.053200948;0;0;0;0;0;0;0;0;0;0;0;0;0.496983282;;;;;;;;
2030;sc01;07-05 02:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0.039419087;0;0;0.039419087;0.039419087;0.039419087;0;0;0;0;0;0;0;0;0;0;0;0;0.414667492;;;;;;;;
2030;sc01;07-05 03:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0.036158862;0;0;0.036158862;0.036158862;0.036158862;0;0.015637719;0;0;0;0;0;0;0;0;0;0;0.326489164;;;;;;;;
2030;sc01;07-05 04:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.000324961;0.018637245;0.029786603;0.018637245;0.014247144;0.029786603;0.029786603;0.029786603;0.018637245;0.024798556;0.000324961;0.000324961;0.000324961;0.000324961;0.000324961;0.000324961;0.000324961;0.000324961;0.000324961;0.000324961;0.251465015;;;;;;;;
2030;sc01;07-05 05:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.020295271;0.03354704;0.021784232;0.03354704;0.09105919;0.021784232;0.021784232;0.021784232;0.03354704;0.076495641;0.020295271;0.020295271;0.020295271;0.020295271;0.020295271;0.020295271;0.020295271;0.020295271;0.020295271;0.020295271;0.206028483;;;;;;;;
2030;sc01;07-05 06:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.106948989;0.100193827;0.044457617;0.100193827;0.284293873;0.044457617;0.044457617;0.044457617;0.100193827;0.156235622;0.106948989;0.106948989;0.106948989;0.106948989;0.106948989;0.106948989;0.106948989;0.106948989;0.106948989;0.106948989;0.175799381;;;;;;;;
2030;sc01;07-05 07:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.24726553;0.264648874;0.146710136;0.264648874;0.500358255;0.146710136;0.146710136;0.146710136;0.264648874;0.262714864;0.24726553;0.24726553;0.24726553;0.24726553;0.24726553;0.24726553;0.24726553;0.24726553;0.24726553;0.24726553;0.161495975;;;;;;;;
2030;sc01;07-05 08:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.422637204;0.488594006;0.390041494;0.488594006;0.680005192;0.390041494;0.390041494;0.390041494;0.488594006;0.397018746;0.422637204;0.422637204;0.422637204;0.422637204;0.422637204;0.422637204;0.422637204;0.422637204;0.422637204;0.422637204;0.132158514;;;;;;;;
2030;sc01;07-05 09:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.624496865;0.67660653;0.634262004;0.67660653;0.798193146;0.634262004;0.634262004;0.634262004;0.67660653;0.48062834;0.624496865;0.624496865;0.624496865;0.624496865;0.624496865;0.624496865;0.624496865;0.624496865;0.624496865;0.624496865;0.117074923;;;;;;;;
2030;sc01;07-05 10:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.781556266;0.811540182;0.738589212;0.811540182;0.857076843;0.738589212;0.738589212;0.738589212;0.811540182;0.561583474;0.781556266;0.781556266;0.781556266;0.781556266;0.781556266;0.781556266;0.781556266;0.781556266;0.781556266;0.781556266;0.143477399;;;;;;;;
2030;sc01;07-05 11:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.844340145;0.90368272;0.790160047;0.90368272;0.871952233;0.790160047;0.790160047;0.790160047;0.90368272;0.605500041;0.844340145;0.844340145;0.844340145;0.844340145;0.844340145;0.844340145;0.844340145;0.844340145;0.844340145;0.844340145;0.15970774;;;;;;;;
2030;sc01;07-05 12:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.826208817;0.919039809;0.814315353;0.919039809;0.837242991;0.814315353;0.814315353;0.814315353;0.919039809;0.624889397;0.826208817;0.826208817;0.826208817;0.826208817;0.826208817;0.826208817;0.826208817;0.826208817;0.826208817;0.826208817;0.198216718;;;;;;;;
2030;sc01;07-05 13:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.789118987;0.909348442;0.82202134;0.909348442;0.751422638;0.82202134;0.82202134;0.82202134;0.909348442;0.551113104;0.789118987;0.789118987;0.789118987;0.789118987;0.789118987;0.789118987;0.789118987;0.789118987;0.789118987;0.789118987;0.251195046;;;;;;;;
2030;sc01;07-05 14:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.766693008;0.86789921;0.80838767;0.86789921;0.623322949;0.80838767;0.80838767;0.80838767;0.86789921;0.518764083;0.766693008;0.766693008;0.766693008;0.766693008;0.766693008;0.766693008;0.766693008;0.766693008;0.766693008;0.766693008;0.300819814;;;;;;;;
2030;sc01;07-05 15:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.631815865;0.764574325;0.773117961;0.764574325;0.457435099;0.773117961;0.773117961;0.773117961;0.764574325;0.472482097;0.631815865;0.631815865;0.631815865;0.631815865;0.631815865;0.631815865;0.631815865;0.631815865;0.631815865;0.631815865;0.305748607;;;;;;;;
2030;sc01;07-05 16:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.439904432;0.611450723;0.706876111;0.611450723;0.265965732;0.706876111;0.706876111;0.706876111;0.611450723;0.347734271;0.439904432;0.439904432;0.439904432;0.439904432;0.439904432;0.439904432;0.439904432;0.439904432;0.439904432;0.439904432;0.286189474;;;;;;;;
2030;sc01;07-05 17:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.303775452;0.422394513;0.621962063;0.422394513;0.089158879;0.621962063;0.621962063;0.621962063;0.422394513;0.182827413;0.303775452;0.303775452;0.303775452;0.303775452;0.303775452;0.303775452;0.303775452;0.303775452;0.303775452;0.303775452;0.31272322;;;;;;;;
2030;sc01;07-05 18:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.170722521;0.214253765;0.503556609;0.214253765;0.013452752;0.503556609;0.503556609;0.503556609;0.214253765;0.071045149;0.170722521;0.170722521;0.170722521;0.170722521;0.170722521;0.170722521;0.170722521;0.170722521;0.170722521;0.170722521;0.340027245;;;;;;;;
2030;sc01;07-05 19:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.069065221;0.076039958;0.333728512;0.076039958;0;0.333728512;0.333728512;0.333728512;0.076039958;0.029488102;0.069065221;0.069065221;0.069065221;0.069065221;0.069065221;0.069065221;0.069065221;0.069065221;0.069065221;0.069065221;0.309260681;;;;;;;;
2030;sc01;07-05 20:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.01324584;0.026688534;0.165234143;0.026688534;0;0.165234143;0.165234143;0.165234143;0.026688534;0.016410462;0.01324584;0.01324584;0.01324584;0.01324584;0.01324584;0.01324584;0.01324584;0.01324584;0.01324584;0.01324584;0.242595666;;;;;;;;
2030;sc01;07-05 21:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0.108921162;0;0;0.108921162;0.108921162;0.108921162;0;0.001899414;0;0;0;0;0;0;0;0;0;0;0.187613622;;;;;;;;
2030;sc01;07-05 22:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0.10521636;0;0;0.10521636;0.10521636;0.10521636;0;0;0;0;0;0;0;0;0;0;0;0;0.215029102;;;;;;;;
2030;sc01;07-05 23:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0.104179016;0;0;0.104179016;0.104179016;0.104179016;0;0;0;0;0;0;0;0;0;0;0;0;0.227487307;;;;;;;;
2030;sc01;07-06 00:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0.104030824;0;0;0.104030824;0.104030824;0.104030824;0;0;0;0;0;0;0;0;0;0;0;0;0.213813003;;;;;;;;
2030;sc01;07-06 01:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0.100474215;0;0;0.100474215;0.100474215;0.100474215;0;0;0;0;0;0;0;0;0;0;0;0;0.203786997;;;;;;;;
2030;sc01;07-06 02:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0.097510373;0;0;0.097510373;0.097510373;0.097510373;0;0;0;0;0;0;0;0;0;0;0;0;0.170008669;;;;;;;;
2030;sc01;07-06 03:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0.095732069;0;0;0.095732069;0.095732069;0.095732069;0;0.015425362;0;0;0;0;0;0;0;0;0;0;0.124111455;;;;;;;;
2030;sc01;07-06 04:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.001621111;0.018189951;0.093360996;0.018189951;0.014044652;0.093360996;0.093360996;0.093360996;0.018189951;0.023807558;0.001621111;0.001621111;0.001621111;0.001621111;0.001621111;0.001621111;0.001621111;0.001621111;0.001621111;0.001621111;0.130298452;;;;;;;;
2030;sc01;07-06 05:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.042551384;0.032503355;0.084469472;0.032503355;0.090379024;0.084469472;0.084469472;0.084469472;0.032503355;0.077244788;0.042551384;0.042551384;0.042551384;0.042551384;0.042551384;0.042551384;0.042551384;0.042551384;0.042551384;0.042551384;0.180168421;;;;;;;;
2030;sc01;07-06 06:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.1247332;0.094080811;0.075281565;0.094080811;0.281593977;0.075281565;0.075281565;0.075281565;0.094080811;0.195203096;0.1247332;0.1247332;0.1247332;0.1247332;0.1247332;0.1247332;0.1247332;0.1247332;0.1247332;0.1247332;0.222154799;;;;;;;;
2030;sc01;07-06 07:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.288524457;0.241389593;0.171754594;0.241389593;0.495934579;0.171754594;0.171754594;0.171754594;0.241389593;0.373806968;0.288524457;0.288524457;0.288524457;0.288524457;0.288524457;0.288524457;0.288524457;0.288524457;0.288524457;0.288524457;0.246016099;;;;;;;;
2030;sc01;07-06 08:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.481942526;0.420903534;0.385595732;0.420903534;0.675539979;0.385595732;0.385595732;0.385595732;0.420903534;0.543415169;0.481942526;0.481942526;0.481942526;0.481942526;0.481942526;0.481942526;0.481942526;0.481942526;0.481942526;0.481942526;0.253795666;;;;;;;;
2030;sc01;07-06 09:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.598728961;0.609661548;0.57928275;0.609661548;0.793795431;0.57928275;0.57928275;0.57928275;0.609661548;0.667472836;0.598728961;0.598728961;0.598728961;0.598728961;0.598728961;0.598728961;0.598728961;0.598728961;0.598728961;0.598728961;0.344673684;;;;;;;;
2030;sc01;07-06 10:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.683093182;0.772923811;0.654712507;0.772923811;0.849787124;0.654712507;0.654712507;0.654712507;0.772923811;0.765611175;0.683093182;0.683093182;0.683093182;0.683093182;0.683093182;0.683093182;0.683093182;0.683093182;0.683093182;0.683093182;0.467365944;;;;;;;;
2030;sc01;07-06 11:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.73531584;0.876546891;0.667457024;0.876546891;0.861573209;0.667457024;0.667457024;0.667457024;0.876546891;0.795512193;0.73531584;0.73531584;0.73531584;0.73531584;0.73531584;0.73531584;0.73531584;0.73531584;0.73531584;0.73531584;0.551043963;;;;;;;;
2030;sc01;07-06 12:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.74790068;0.916952438;0.653230587;0.916952438;0.830051921;0.653230587;0.653230587;0.653230587;0.916952438;0.812034732;0.74790068;0.74790068;0.74790068;0.74790068;0.74790068;0.74790068;0.74790068;0.74790068;0.74790068;0.74790068;0.575395666;;;;;;;;
2030;sc01;07-06 13:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.718126159;0.917697928;0.628186129;0.917697928;0.752871236;0.628186129;0.628186129;0.628186129;0.917697928;0.79242712;0.718126159;0.718126159;0.718126159;0.718126159;0.718126159;0.718126159;0.718126159;0.718126159;0.718126159;0.718126159;0.563653251;;;;;;;;
2030;sc01;07-06 14:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.649001854;0.877888773;0.615145228;0.877888773;0.632341641;0.615145228;0.615145228;0.615145228;0.877888773;0.718762904;0.649001854;0.649001854;0.649001854;0.649001854;0.649001854;0.649001854;0.649001854;0.649001854;0.649001854;0.649001854;0.682989474;;;;;;;;
2030;sc01;07-06 15:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.517883915;0.774862084;0.540752816;0.774862084;0.471952233;0.540752816;0.540752816;0.540752816;0.774862084;0.567458679;0.517883915;0.517883915;0.517883915;0.517883915;0.517883915;0.517883915;0.517883915;0.517883915;0.517883915;0.517883915;0.787177709;;;;;;;;
2030;sc01;07-06 16:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.414919388;0.627255107;0.468583284;0.627255107;0.280706127;0.468583284;0.468583284;0.468583284;0.627255107;0.346843552;0.414919388;0.414919388;0.414919388;0.414919388;0.414919388;0.414919388;0.414919388;0.414919388;0.414919388;0.414919388;0.834778947;;;;;;;;
2030;sc01;07-06 17:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.267435248;0.425823766;0.39122703;0.425823766;0.097087227;0.39122703;0.39122703;0.39122703;0.425823766;0.176887321;0.267435248;0.267435248;0.267435248;0.267435248;0.267435248;0.267435248;0.267435248;0.267435248;0.267435248;0.267435248;0.839710217;;;;;;;;
2030;sc01;07-06 18:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.136276689;0.220366781;0.309869591;0.220366781;0.014745587;0.309869591;0.309869591;0.309869591;0.220366781;0.074997346;0.136276689;0.136276689;0.136276689;0.136276689;0.136276689;0.136276689;0.136276689;0.136276689;0.136276689;0.136276689;0.786994427;;;;;;;;
2030;sc01;07-06 19:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.056388062;0.07663635;0.206876111;0.07663635;0;0.206876111;0.206876111;0.206876111;0.07663635;0.029729953;0.056388062;0.056388062;0.056388062;0.056388062;0.056388062;0.056388062;0.056388062;0.056388062;0.056388062;0.056388062;0.735430341;;;;;;;;
2030;sc01;07-06 20:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.006163175;0.026390338;0.098251334;0.026390338;0;0.098251334;0.098251334;0.098251334;0.026390338;0.015761594;0.006163175;0.006163175;0.006163175;0.006163175;0.006163175;0.006163175;0.006163175;0.006163175;0.006163175;0.006163175;0.674362848;;;;;;;;
2030;sc01;07-06 21:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0.066538234;0;0;0.066538234;0.066538234;0.066538234;0;0.001828628;0;0;0;0;0;0;0;0;0;0;0.625206192;;;;;;;;
2030;sc01;07-06 22:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0.058239478;0;0;0.058239478;0.058239478;0.058239478;0;0;0;0;0;0;0;0;0;0;0;0;0.583526935;;;;;;;;
2030;sc01;07-06 23:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0.05764671;0;0;0.05764671;0.05764671;0.05764671;0;0;0;0;0;0;0;0;0;0;0;0;0.599985139;;;;;;;;
2030;sc01;07-07 00:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0.057794902;0;0;0.057794902;0.057794902;0.057794902;0;0;0;0;0;0;0;0;0;0;0;0;0.577671827;;;;;;;;
2030;sc01;07-07 01:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0.057794902;0;0;0.057794902;0.057794902;0.057794902;0;0;0;0;0;0;0;0;0;0;0;0;0.556133746;;;;;;;;
2030;sc01;07-07 02:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0.057498518;0;0;0.057498518;0.057498518;0.057498518;0;0;0;0;0;0;0;0;0;0;0;0;0.535152941;;;;;;;;
2030;sc01;07-07 03:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0.057350326;0;0;0.057350326;0.057350326;0.057350326;0;0.012717813;0;0;0;0;0;0;0;0;0;0;0.513292879;;;;;;;;
2030;sc01;07-07 04:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.000465285;0.018488147;0.057350326;0.018488147;0.013977155;0.057350326;0.057350326;0.057350326;0.018488147;0.022350554;0.000465285;0.000465285;0.000465285;0.000465285;0.000465285;0.000465285;0.000465285;0.000465285;0.000465285;0.000465285;0.485181424;;;;;;;;
2030;sc01;07-07 05:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.022666007;0.029521396;0.053200948;0.029521396;0.091079958;0.053200948;0.053200948;0.053200948;0.029521396;0.067547161;0.022666007;0.022666007;0.022666007;0.022666007;0.022666007;0.022666007;0.022666007;0.022666007;0.022666007;0.022666007;0.474204334;;;;;;;;
2030;sc01;07-07 06:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.103691996;0.077232742;0.049940723;0.077232742;0.286967809;0.049940723;0.049940723;0.049940723;0.077232742;0.151852813;0.103691996;0.103691996;0.103691996;0.103691996;0.103691996;0.103691996;0.103691996;0.103691996;0.103691996;0.103691996;0.475685449;;;;;;;;
2030;sc01;07-07 07:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.209562706;0.195169226;0.12966805;0.195169226;0.506656282;0.12966805;0.12966805;0.12966805;0.195169226;0.261464318;0.209562706;0.209562706;0.209562706;0.209562706;0.209562706;0.209562706;0.209562706;0.209562706;0.209562706;0.209562706;0.493711455;;;;;;;;
2030;sc01;07-07 08:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.278701782;0.368271955;0.293568465;0.368271955;0.688971963;0.293568465;0.293568465;0.293568465;0.368271955;0.386200347;0.278701782;0.278701782;0.278701782;0.278701782;0.278701782;0.278701782;0.278701782;0.278701782;0.278701782;0.278701782;0.490328173;;;;;;;;
2030;sc01;07-07 09:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.421078869;0.55255703;0.48488441;0.55255703;0.811235722;0.48488441;0.48488441;0.48488441;0.55255703;0.476735132;0.421078869;0.421078869;0.421078869;0.421078869;0.421078869;0.421078869;0.421078869;0.421078869;0.421078869;0.421078869;0.504743034;;;;;;;;
2030;sc01;07-07 10:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.60539804;0.715073803;0.615737996;0.715073803;0.875285566;0.615737996;0.615737996;0.615737996;0.715073803;0.461415948;0.60539804;0.60539804;0.60539804;0.60539804;0.60539804;0.60539804;0.60539804;0.60539804;0.60539804;0.60539804;0.511757276;;;;;;;;
2030;sc01;07-07 11:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.677218041;0.839868794;0.69887374;0.839868794;0.894906542;0.69887374;0.69887374;0.69887374;0.839868794;0.41460307;0.677218041;0.677218041;0.677218041;0.677218041;0.677218041;0.677218041;0.677218041;0.677218041;0.677218041;0.677218041;0.511417957;;;;;;;;
2030;sc01;07-07 12:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.665681937;0.891903981;0.720065205;0.891903981;0.868296989;0.720065205;0.720065205;0.720065205;0.891903981;0.397207508;0.665681937;0.665681937;0.665681937;0.665681937;0.665681937;0.665681937;0.665681937;0.665681937;0.665681937;0.665681937;0.522013622;;;;;;;;
2030;sc01;07-07 13:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.656782446;0.876397793;0.738589212;0.876397793;0.79219107;0.738589212;0.738589212;0.738589212;0.876397793;0.453712115;0.656782446;0.656782446;0.656782446;0.656782446;0.656782446;0.656782446;0.656782446;0.656782446;0.656782446;0.656782446;0.51833808;;;;;;;;
2030;sc01;07-07 14:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.656306083;0.818398688;0.701985774;0.818398688;0.666635514;0.701985774;0.701985774;0.701985774;0.818398688;0.454944964;0.656306083;0.656306083;0.656306083;0.656306083;0.656306083;0.656306083;0.656306083;0.656306083;0.656306083;0.656306083;0.525156656;;;;;;;;
2030;sc01;07-07 15:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.604149895;0.709557179;0.655749852;0.709557179;0.496671859;0.655749852;0.655749852;0.655749852;0.709557179;0.413924708;0.604149895;0.604149895;0.604149895;0.604149895;0.604149895;0.604149895;0.604149895;0.604149895;0.604149895;0.604149895;0.530558514;;;;;;;;
2030;sc01;07-07 16:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.518419362;0.589533323;0.570391227;0.589533323;0.294958463;0.570391227;0.570391227;0.570391227;0.589533323;0.326044383;0.518419362;0.518419362;0.518419362;0.518419362;0.518419362;0.518419362;0.518419362;0.518419362;0.518419362;0.518419362;0.515940557;;;;;;;;
2030;sc01;07-07 17:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.373627226;0.414194126;0.49570243;0.414194126;0.101375909;0.49570243;0.49570243;0.49570243;0.414194126;0.175111782;0.373627226;0.373627226;0.373627226;0.373627226;0.373627226;0.373627226;0.373627226;0.373627226;0.373627226;0.373627226;0.476931269;;;;;;;;
2030;sc01;07-07 18:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.203635867;0.220068585;0.3955246;0.220068585;0.015160955;0.3955246;0.3955246;0.3955246;0.220068585;0.074814483;0.203635867;0.203635867;0.203635867;0.203635867;0.203635867;0.203635867;0.203635867;0.203635867;0.203635867;0.203635867;0.43977709;;;;;;;;
2030;sc01;07-07 19:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.077658215;0.076338154;0.266152934;0.076338154;0;0.266152934;0.266152934;0.266152934;0.076338154;0.027453016;0.077658215;0.077658215;0.077658215;0.077658215;0.077658215;0.077658215;0.077658215;0.077658215;0.077658215;0.077658215;0.371816718;;;;;;;;
2030;sc01;07-07 20:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.012599612;0.02624124;0.1361885;0.02624124;0;0.1361885;0.1361885;0.1361885;0.02624124;0.012906575;0.012599612;0.012599612;0.012599612;0.012599612;0.012599612;0.012599612;0.012599612;0.012599612;0.012599612;0.012599612;0.311947988;;;;;;;;
2030;sc01;07-07 21:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0.089804386;0;0;0.089804386;0.089804386;0.089804386;0;0.001262343;0;0;0;0;0;0;0;0;0;0;0.265359752;;;;;;;;
2030;sc01;07-07 22:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0.083135744;0;0;0.083135744;0.083135744;0.083135744;0;0;0;0;0;0;0;0;0;0;0;0;0.255098452;;;;;;;;
