;;;N_101;N_102;N_103;N_104;N_105;N_106;N_107;N_108;N_109;N_110;N_111;N_112;N_113;N_114;N_115;N_116;N_117;N_118;N_119;N_120;N_121;N_122;N_123;N_124
2030;sc01;05-14 04:00:00+02:00;27.80626882;39.44077453;91.41659226;13.08035189;15.31598915;30.06704701;11.17872988;37.01942321;59.27844755;63.00726101;0;0;71.74526313;27.0286459;148.6356637;44.0877368;0;79.76806076;60.0190141;51.92486515;0;0;0;0
2030;sc01;05-14 05:00:00+02:00;36.44570387;46.17995449;99.96409584;19.92784066;26.5913279;42.56973645;24.3005995;38.80628565;73.15844008;92.34772092;0;0;105.962807;26.7760416;162.532155;50.9222333;0;109.8393537;91.5536267;72.03124416;0;0;0;0
2030;sc01;05-14 06:00:00+02:00;48.46087451;50.82004552;109.7874706;25.73966183;38.13604334;63.30040753;39.95925575;40.3544451;83.5107385;111.7769262;0;0;134.7129824;44.4583334;175.4354213;56.0069791;0;154.4714829;119.658241;88.35856422;0;0;0;0
2030;sc01;05-14 07:00:00+02:00;58.04664541;53.14009113;112.9792334;29.26258449;43.10027097;77.60608528;47.6993745;62.02526621;87.79672195;115.5919727;0;0;144.16;35.3645834;181.4271144;54.7058824;0;180.6739545;132.1476113;95.76492467;0;0;0;0
2030;sc01;05-14 08:00:00+02:00;62.88661228;53.91343963;113.1418445;31.36476724;44.63956638;81.21945119;51.31316013;87.7915486;85.09325545;119.3676886;0;0;148.288421;58.8567709;175.8534327;52.9760718;0;176.0313688;134.3437927;97.91333453;0;0;0;0
2030;sc01;05-14 09:00:00+02:00;64.22843192;54.57630979;111.4719543;32.48157006;43.75447157;79.74898125;51.75434038;95.49483509;84.2030896;118.5024204;0;0;146.0940352;82.3489584;171.473724;52.2632104;0;159.3250951;132.8501928;101.7072717;0;0;0;0
2030;sc01;05-14 10:00:00+02:00;65.58437592;55.01822327;111.1237997;33.28814986;45.56314361;79.64922579;51.58565388;98.66617475;79.6533535;116.4179104;0;0;146.0196492;96.7473959;169.0462762;51.774676;0;145.538023;137.1907222;105.7809188;0;0;0;0
2030;sc01;05-14 11:00:00+02:00;67.66066523;54.79726648;111.6283109;32.27087453;45.2168022;72.83998908;53.343887;103.8085191;80.54351918;120.2722872;0;0;132.3326316;100.5364584;167.6020048;51.1814556;0;131.9619773;137.1924417;101.385903;0;0;0;0
2030;sc01;05-14 12:00:00+02:00;68.75295347;54.57630979;109.6540461;29.62472473;42.83089434;73.25009504;50.56704638;98.88441744;79.38960068;117.3225091;0;0;131.402807;95.9895834;166.4116131;49.8155533;0;128.9020912;136.5644173;98.35075315;0;0;0;0
2030;sc01;05-14 13:00:00+02:00;64.94877724;54.68678814;106.7312169;26.38338909;40.2525745;78.01619124;47.284146;98.94579823;79.25772418;112.6815247;0;0;128.7249123;87.6536459;165.2767788;48.3599202;0;126.7566541;131.9098144;94.6282313;0;0;0;0
2030;sc01;05-14 14:00:00+02:00;62.9807751;55.23917995;104.0397957;23.68904709;38.48238482;78.07530568;46.96948075;105.4112391;77.6422381;106.6639774;0;0;125.9726316;76.7916666;165.6086239;48.8534397;0;132.5950569;129.5002789;92.7922633;0;0;0;0
2030;sc01;05-14 15:00:00+02:00;62.52408565;56.34396359;100.8793042;22.9863018;38.36693768;77.85362677;48.62715075;105.8920552;76.55425768;106.4279952;0;0;124.4105263;70.4765625;163.6668737;49.3469591;0;146.9096959;126.1098314;88.01339034;0;0;0;0
2030;sc01;05-14 16:00:00+02:00;62.53821;57.44874713;99.4512456;23.74084791;39.21355013;73.17989674;53.90185038;105.7454234;82.6865109;105.0514319;0;0;131.2540352;60.3723959;161.5787791;49.1824526;0;168.6454374;122.9855544;86.67732941;0;0;0;0
2030;sc01;05-14 17:00:00+02:00;60.65966254;57.66970391;101.7590715;25.03249312;40.17560979;71.62444991;60.357356;99.78125874;88.12641303;110.4790237;0;0;135.568421;59.6145834;161.6897789;47.9511466;0;170.0874526;121.0299947;86.93620979;0;0;0;0
2030;sc01;05-14 18:00:00+02:00;59.70391038;59.98974943;104.0272871;30.24994341;43.29268296;75.38190714;63.95167775;95.80173888;87.79672195;117.204518;0;0;133.2624561;74.5182291;162.01839;48.3848455;0;172.5142587;125.0851924;86.62376794;0;0;0;0
2030;sc01;05-14 19:00:00+02:00;60.82915558;57.33826878;100.9856268;32.6396499;48.21842816;77.28834562;69.44047963;98.2637897;86.84061785;120.7442517;0;0;129.9894737;85.6328125;161.1325842;46.9441675;0;171.3184411;127.8528971;82.95183194;0;0;0;0
2030;sc01;05-14 20:00:00+02:00;64.56270974;52.03530749;100.1996734;26.64541991;46.44823848;72.33012766;65.71964288;100.0097315;78.66428028;97.53933033;0;0;127.0140352;84.1171875;161.8690424;46.9491525;0;168.2937261;119.6250772;76.99460672;0;0;0;0
2030;sc01;05-14 21:00:00+02:00;58.15964074;47.61617315;103.1892149;22.29787447;40.6373984;58.09834279;58.01196375;102.3558409;67.3229088;75.0030255;0;0;129.9522807;70.9817709;158.5771572;44.5812562;0;153.1701522;101.3663086;67.55291059;0;0;0;0
2030;sc01;05-14 22:00:00+02:00;46.45991542;43.19703871;105.1676492;16.37453596;30.97831977;45.95033958;49.63278225;87.54943568;55.68481538;59.82150057;0;0;116.1536841;62.3932291;148.7829324;40.5782652;0;125.2091255;84.72003813;54.84396506;0;0;0;0
2030;sc01;05-14 23:00:00+02:00;39.93443478;39.44077453;98.76119112;12.49075356;20.81897017;35.8159196;37.46139675;70.11388751;47.01394128;50.77551434;0;0;88.6308771;81.0859375;144.0311826;39.0877368;0;96.29847913;70.3944981;45.56592896;0;0;0;0
2030;sc01;05-15 00:00:00+02:00;33.55961468;38.11503421;93.30955164;10.07799858;15.66233063;29.0214616;24.80665925;55.33135253;43.45327805;48.65167398;0;0;71.00140363;94.2213541;140.4128809;37.9611167;0;77.79847898;62.69729934;39.4420681;0;0;0;0
2030;sc01;05-15 01:00:00+02:00;29.66598367;37.34168561;90.47219742;9.969624248;12.89159894;26.22091818;19.03563175;46.55731261;41.93669935;47.39310206;0;0;61.40561397;90.4322916;138.9090091;37.9760718;0;70.20152087;59.93450774;37.376976;0;0;0;0
2030;sc01;05-15 02:00:00+02:00;27.55673741;37.01025058;86.6091429;9.759859926;12.35284554;25.52262972;15.1493525;40.42946588;43.0576489;48.49435247;0;0;57.7978947;76.5390625;138.5985324;38.9780658;0;67.88022816;59.00506115;39.1534313;0;0;0;0
2030;sc01;05-15 03:00:00+02:00;27.01059329;37.45216405;85.57718814;11.25381936;13.54579947;26.38348279;12.63851763;37.82078324;47.44253955;52.19140778;0;0;65.05052626;63.9088541;138.90462;38.6889332;0;68.97053243;59.25501799;44.12869632;0;0;0;0
2030;sc01;05-15 04:00:00+02:00;28.52190598;41.42938501;89.9155674;14.24627813;17.12466125;30.61385486;13.34245975;36.14304239;59.17954035;64.02985076;0;0;79.81614023;55.0677084;142.2675408;40.0598205;0;78.36121668;62.65873095;53.12702246;0;0;0;0
2030;sc01;05-15 05:00:00+02:00;36.07846898;47.7266515;97.91477982;21.13974746;28.78482383;43.69290958;26.76926275;38.1583776;72.99359463;93.33098015;0;0;106.5950877;45.7213541;157.3931181;47.6819541;0;108.3973385;95.91147501;73.69164966;0;0;0;0
2030;sc01;05-15 06:00:00+02:00;46.22921662;53.36104782;106.9688792;26.74739183;40.67588076;64.9740831;42.49928638;41.07055394;83.08214023;111.855587;0;0;138.8414036;54.5625;172.3441676;53.8035892;0;153.2404944;123.2409157;89.30779251;0;0;0;0
2030;sc01;05-15 07:00:00+02:00;54.76507254;55.46013664;111.7575659;30.4218756;45.87100273;79.71572938;50.9109075;62.36968055;84.07121328;120.036305;0;0;153.9789475;67.4453125;174.7830505;54.4117647;0;175.3279469;135.9850332;96.68737216;0;0;0;0
2030;sc01;05-15 08:00:00+02:00;59.84515451;56.89635531;112.768673;31.76718413;47.06395666;83.83895685;55.7833545;86.58098351;81.1699322;118.8563938;0;0;157.1403508;83.6119791;172.4759588;52.9461615;0;171.8460076;140.8389875;97.91631027;0;0;0;0
2030;sc01;05-15 09:00:00+02:00;62.57116696;57.78018225;112.2287209;32.50904197;46.3712737;84.27492525;56.198583;95.10950027;79.02694048;115.5919727;0;0;150.482807;109.8828125;169.1855748;51.665005;0;156.7224334;140.0604976;100.2194532;0;0;0;0
2030;sc01;05-15 10:00:00+02:00;65.4807969;58.44305242;112.245399;33.12064102;47.33333336;84.81434395;55.17997563;97.89550511;75.73003008;112.1308995;0;0;148.437193;117.2083334;165.5914139;51.0368893;0;142.126426;143.6037444;105.2423284;0;0;0;0
2030;sc01;05-15 11:00:00+02:00;68.09381402;58.00113894;113.2731842;31.82876308;45.56314361;77.79820704;52.756728;102.7991464;77.47739265;113.1534893;0;0;140.5894737;109.8828125;163.5626884;50.1694915;0;127.9524714;145.1274373;104.180026;0;0;0;0
2030;sc01;05-15 12:00:00+02:00;68.33392913;57.8906606;111.08002;29.29995094;43.75447157;77.72061945;48.90613238;97.30556777;77.0487942;108.4731747;0;0;135.68;103.5677084;162.6969805;48.998006;0;124.9980988;144.4577741;100.2759903;0;0;0;0
2030;sc01;05-15 13:00:00+02:00;65.04293995;58.00113894;108.5032604;26.08364269;41.56097563;79.52360776;46.20714713;98.43770183;77.4114544;107.0966114;0;0;130.6217545;105.0833334;160.71515;47.5373878;0;121.5513307;139.2774632;98.11567782;0;0;0;0
2030;sc01;05-15 14:00:00+02:00;62.60412402;58.11161729;104.8403423;23.64539471;39.098103;77.54327626;44.48459763;105.6328919;77.60926898;101.4723678;0;0;125.6007017;94.7265625;159.068168;47.4576271;0;125.5608365;135.2330743;95.95238976;0;0;0;0
2030;sc01;05-15 15:00:00+02:00;61.65307991;58.77448745;102.0071576;23.38441159;37.90514907;77.1442543;43.05724963;105.1725361;76.88394875;101.8656717;0;0;118.5712279;83.8645834;157.4849444;46.0767697;0;137.4486691;131.2988632;91.35800627;0;0;0;0
2030;sc01;05-15 16:00:00+02:00;61.38000785;59.32687926;100.1975886;23.93699268;37.52032524;74.85726702;42.62904525;104.4530172;81.23587045;101.9836627;0;0;127.8694737;75.2760416;157.7708185;47.1535394;0;162.4904942;127.7362096;91.8103031;0;0;0;0
2030;sc01;05-15 17:00:00+02:00;59.32255115;59.43735761;102.6888732;25.57587808;38.09756099;72.62939417;43.1934965;99.0105891;84.73059525;105.366075;0;0;130.8821053;68.9609375;155.1241427;46.4356929;0;165.480038;124.0610446;91.91445043;0;0;0;0
2030;sc01;05-15 18:00:00+02:00;58.57395703;61.53644644;104.9570888;30.50859834;41.06070459;76.30187452;48.67905438;94.2297092;85.12622458;114.4513917;0;0;125.7122807;69.2135416;154.6719416;45.7178465;0;169.3136882;127.4973074;90.96522227;0;0;0;0
2030;sc01;05-15 19:00:00+02:00;60.68791145;58.99544423;101.4130019;33.34251159;46.98699188;78.34870961;59.14086625;97.32261801;87.2692163;119.5250102;0;0;124.3361402;77.8020834;155.0347421;45.2691924;0;166.1131179;130.186647;84.74316531;0;0;0;0
2030;sc01;05-15 20:00:00+02:00;64.0871878;54.02391798;100.8042529;27.22640412;45.79403795;75.04569406;59.95510338;99.20155147;78.86209503;97.2246873;0;0;119.6126316;83.359375;152.2484211;44.7208375;0;164.741445;121.3274863;79.40487258;0;0;0;0
2030;sc01;05-15 21:00:00+02:00;57.34513271;48.38952166;103.5436235;22.89434074;40.44498642;61.34963318;53.710456;100.7428908;69.6637151;74.76704313;0;0;114.591579;80.0755209;151.8478507;43.3150548;0;152.2908747;101.4034029;68.77589734;0;0;0;0
2030;sc01;05-15 22:00:00+02:00;45.73957021;44.191344;105.4532608;17.23186896;30.40108402;48.3407769;46.82674588;83.78474859;57.20139408;60.09681327;0;0;105.2933332;74.7708334;142.8718616;39.8654038;0;124.7519012;84.18953998;55.8616329;0;0;0;0
2030;sc01;05-15 23:00:00+02:00;39.79319065;41.53986336;99.03220956;12.62951;20.39566398;37.68541164;35.19710375;67.12327997;48.36567453;50.81484467;0;0;82.45684218;92.2005209;138.0203158;37.891326;0;95.1378326;72.47043018;46.74725683;0;0;0;0
2030;sc01;05-16 00:00:00+02:00;34.21404598;39.99316625;93.9370635;10.63639999;14.70027097;31.52643309;23.15872113;53.18984566;45.2665787;45.66256559;0;0;67.02175447;108.3671875;134.6974752;36.7298106;0;74.80893551;64.1598235;41.59940493;0;0;0;0
2030;sc01;05-16 01:00:00+02:00;29.50119878;39.21981775;91.01631906;9.947390578;11.92953928;28.44509646;16.038201;45.01256324;43.5192163;43.4993949;0;0;59.54596481;95.484375;132.7574574;36.2412762;0;65.84030412;60.16026741;39.76938816;0;0;0;0
2030;sc01;05-16 02:00:00+02:00;28.2111687;38.99886106;86.66126172;9.623431676;11.66016258;27.24064115;12.64176163;40.71590951;44.4423511;46.84247685;0;0;50.32210531;73.2552084;132.2863136;36.0468594;0;62.95627371;60.66030398;41.03700954;0;0;0;0
2030;sc01;05-16 03:00:00+02:00;27.90984784;39.55125288;85.55634054;10.89947835;12.66070459;28.38228744;10.41964025;38.43800107;47.31066323;52.42739015;0;0;52.73964916;55.5729166;131.930328;36.2662014;0;64.32794666;59.48777892;45.97061555;0;0;0;0
2030;sc01;05-16 04:00:00+02:00;29.84489302;43.08656037;89.84677032;13.77017604;15.70081298;32.26166799;11.77562088;37.21038575;60.13564428;65.79971756;0;0;67.31929832;45.9739584;133.7816381;37.5922233;0;74.80893551;62.90377473;55.70689971;0;0;0;0
2030;sc01;05-16 05:00:00+02:00;39.15759186;49.71526198;98.25459516;20.00373757;27.32249321;45.92078243;24.38494275;38.45846122;74.74095703;97.5;0;0;98.59859638;43.7005209;148.5251258;45.333998;0;105.7595056;93.20383357;76.06620787;0;0;0;0
2030;sc01;05-16 06:00:00+02:00;49.91568948;55.68109343;107.8965961;26.08352629;38.44390247;67.1650095;40.277165;41.70482184;84.13715153;118.0304559;0;0;131.8863159;56.8359375;162.3716034;52.1036889;0;153.4163497;121.4967447;90.09931187;0;0;0;0
2030;sc01;05-16 07:00:00+02:00;58.96944072;59.43735761;111.7575659;29.88396175;42.21517617;82.06922026;47.20304675;62.89482703;86.97249435;123.2613958;0;0;144.271579;75.2760416;166.3396535;54.2821535;0;179.6891636;134.9965059;99.10358938;0;0;0;0
2030;sc01;05-16 08:00:00+02:00;64.17664236;61.42596809;112.2308057;31.46825254;42.09972903;85.99293668;51.04391038;87.31414276;84.92841;123.3400565;0;0;147.2842106;88.4114584;164.4713642;50.4187438;0;181.8346007;138.7490531;103.0671378;0;0;0;0
2030;sc01;05-16 09:00:00+02:00;66.08343874;62.42027338;111.559514;32.57003891;41.02222224;85.08035859;49.45436375;96.360986;83.41183113;119.3676886;0;0;142.3003508;102.5572916;161.795235;48.1804586;0;170.931559;135.2630447;105.8463827;0;0;0;0
2030;sc01;05-16 10:00:00+02:00;67.32167926;62.86218676;111.4948865;32.80063993;42.13821139;81.26009234;47.14789925;97.00548397;79.25772418;115.5133118;0;0;143.1929824;112.6614584;158.7608098;47.5274177;0;165.1634982;139.0794628;107.8073275;0;0;0;0
2030;sc01;05-16 11:00:00+02:00;69.84053356;61.86788156;112.0786186;31.9093163;42.09972903;70.51975006;45.743259;101.1214056;78.96100223;114.0974184;0;0;135.0849123;102.0520834;157.2225176;46.6999003;0;153.4163497;139.2843416;104.2573926;0;0;0;0
2030;sc01;05-16 12:00:00+02:00;70.31134746;61.31548975;110.4608471;28.9823943;40.44498642;71.97913614;43.56979738;97.30215769;77.21363983;107.8438887;0;0;132.7417545;90.4322916;155.491217;46.6051844;0;150.2861218;137.1725434;102.5136694;0;0;0;0
2030;sc01;05-16 13:00:00+02:00;65.67853874;61.2050114;107.8090362;25.17171516;37.25094854;76.86715566;43.35893913;94.61504402;77.01582525;102.0623235;0;0;125.191579;90.9375;154.2227437;45.5782652;0;142.9353612;131.531624;100.0290125;0;0;0;0
2030;sc01;05-16 14:00:00+02:00;63.44688085;61.31548975;104.569324;22.88351499;35.40379401;76.78587336;41.29901638;99.30385274;75.3014318;99.11254529;0;0;124.2617545;85.3802084;152.4112827;45.109671;0;147.1207223;128.9305982;97.96392038;0;0;0;0
2030;sc01;05-16 15:00:00+02:00;62.49583674;61.75740322;101.6548337;21.89615607;34.01842816;77.92382507;41.77588038;98.76506594;76.4883196;98.28660758;0;0;126.6049123;80.0755209;151.2502293;46.6600199;0;164.108365;125.7328694;96.80639757;0;0;0;0
2030;sc01;05-16 16:00:00+02:00;62.3169275;61.97835991;100.881389;23.25112634;34.01842816;74.43238248;41.5228505;96.17343354;80.9391485;97.10669631;0;0;133.2996492;77.0442709;149.8940881;47.0488534;0;185.6330798;122.0850953;97.0682537;0;0;0;0
2030;sc01;05-16 17:00:00+02:00;60.4619208;61.53644644;103.4581486;24.79025145;34.01842816;72.64047817;43.75794775;90.43774179;85.55482285;106.2706737;0;0;131.7747369;73.0026041;144.0654874;44.6061815;0;183.0304184;119.234604;94.59252378;0;0;0;0
2030;sc01;05-16 18:00:00+02:00;60.14176733;63.19362189;105.9452635;28.95189586;37.28943089;74.77598485;49.41219213;87.72334781;86.04935938;117.9124647;0;0;133.671579;79.5703125;142.9192186;44.7308076;0;178.8450569;122.1240322;92.77440947;0;0;0;0
2030;sc01;05-16 19:00:00+02:00;61.84140545;60.87357627;101.9925644;31.3517297;43.36964767;77.39918494;58.462876;90.77874606;87.00546348;125.0705929;0;0;127.9810525;89.421875;144.4438811;45.1595214;0;174.0266159;126.6189574;86.81718426;0;0;0;0
2030;sc01;05-16 20:00:00+02:00;64.78399235;55.46013664;100.6207943;25.73907982;43.86991871;73.88187991;57.982768;92.6031189;80.2138281;103.6355385;0;0;121.0259648;91.6953125;142.9428969;42.891326;0;169.7357414;122.0396486;81.78538214;0;0;0;0
2030;sc01;05-16 21:00:00+02:00;56.62007935;50.59908883;102.6284152;21.35998826;39.63685639;61.09100783;51.33911188;95.05493964;68.971364;79.99798307;0;0;120.951579;91.4427084;140.3494689;40.3838485;0;150.4619771;101.8352694;71.78129062;0;0;0;0
2030;sc01;05-16 22:00:00+02:00;46.11151314;46.06947604;104.3650177;15.56376554;30.32411924;48.76566144;45.18529575;82.15133812;57.26733233;62.61395732;0;0;115.1866668;95.2317709;134.349575;38.0707876;0;124.7167301;83.4438455;58.57838938;0;0;0;0
2030;sc01;05-16 23:00:00+02:00;40.45703825;42.86560368;97.99817004;11.6717183;19.81842816;38.88617223;33.59782525;64.640769;47.67332325;54.23658728;0;0;87.62666676;108.3671875;130.3302407;34.4366899;0;96.57984781;69.48863455;48.24697792;0;0;0;0
2030;sc01;05-17 00:00:00+02:00;34.9908889;40.76651485;92.49024222;9.693391868;13.89214095;32.20255369;22.928399;52.57603791;43.71703088;50.06756762;0;0;72.4891229;123.2708334;124.3782814;32.8464606;0;76.53231941;63.63730926;43.49786125;0;0;0;0
2030;sc01;05-17 01:00:00+02:00;30.9513056;39.66173122;89.81132958;8.29279039;11.35230353;28.70002723;14.93200638;43.41666334;41.54107003;46.48850349;0;0;61.03368409;103.8203125;121.0808518;33.3998006;0;67.49334609;58.82327417;40.51329741;0;0;0;0
2030;sc01;05-17 02:00:00+02:00;28.99742792;39.21981775;85.5688491;8.278705156;10.9674797;27.64335782;10.9970675;38.23339855;43.45327805;49.94957643;0;0;56.27298241;83.359375;120.6271493;33.7936191;0;63.73003817;59.07016052;41.87613914;0;0;0;0
2030;sc01;05-17 03:00:00+02:00;28.15937924;39.44077453;84.5285553;8.910442564;11.8525745;28.64830208;9.11556325;34.63239334;47.57441605;50.30354979;0;0;55.04561397;51.53125;120.7983271;34.7507478;0;64.11692023;59.36003672;45.95276173;0;0;0;0
2030;sc01;05-17 04:00:00+02:00;29.92963943;42.6446469;88.34783004;11.38442736;14.39241192;31.64096712;10.29636938;35.02113824;59.14657123;63.32190404;0;0;68.54666676;41.4270834;121.7757285;35.333998;0;74.5275665;61.15493608;55.20104154;0;0;0;0
2030;sc01;05-17 05:00:00+02:00;38.03705482;48.94191347;96.69728178;17.89643291;26.09105693;44.94539533;23.57070563;35.90433939;73.45516203;90.06655905;0;0;100.8301754;66.6875;127.6422145;43.4596211;0;104.6692014;91.61061926;76.55123674;0;0;0;0
2030;sc01;05-17 06:00:00+02:00;48.48912331;55.57061499;106.5456736;25.0317947;37.21246611;66.59972836;38.25617;38.93245715;81.69743785;108.3551836;0;0;137.0189475;86.390625;133.5986787;50.3439681;0;154.4363118;118.2087367;92.46196762;0;0;0;0
2030;sc01;05-17 07:00:00+02:00;56.97318978;58.99544423;111.5824464;28.59557595;40.6373984;79.81548498;43.10590925;59.91103982;83.31292393;112.4848729;0;0;152.677193;94.4739584;141.6812385;50.9621137;0;190.9439163;130.5289714;99.81774221;0;0;0;0
2030;sc01;05-17 08:00:00+02:00;62.03443914;60.4316629;113.8214754;29.47199954;41.06070459;82.90051618;45.52915688;85.77621339;81.13696308;112.4848729;0;0;164.0954386;103.5677084;142.6617585;51.0667996;0;202.4800379;135.0364252;100.442626;0;0;0;0
2030;sc01;05-17 09:00:00+02:00;65.21243299;61.42596809;114.3301559;30.82452529;39.48292683;81.74409132;43.43679438;96.11205275;79.02694048;109.2597821;0;0;164.7649123;118.4713541;138.0274772;50.5284148;0;200.2994297;132.3570346;101.8739073;0;0;0;0
2030;sc01;05-17 10:00:00+02:00;66.86969785;62.42027338;114.7867178;31.5028252;40.67588076;78.99527306;42.08730175;96.26550473;76.3564431;105.9560307;0;0;172.2407017;140.953125;134.0707466;48.9381854;0;203.1131179;134.5878538;104.6382742;0;0;0;0
2030;sc01;05-17 11:00:00+02:00;67.61358382;61.97835991;115.5893492;31.22065617;40.06016258;72.11583804;41.56502225;99.03445934;76.7191033;108.3158532;0;0;165.5087721;152.8255209;130.3715915;47.6271186;0;196.7823194;133.7188392;102.918356;0;0;0;0
2030;sc01;05-17 12:00:00+02:00;66.30942938;62.1993166;113.0021658;29.32765565;37.94363142;70.60842166;38.09072738;91.06859961;75.16955548;103.478217;0;0;163.5747369;161.6666666;128.3049806;46.5403789;0;196.1844105;131.7318353;99.0946624;0;0;0;0
2030;sc01;05-17 13:00:00+02:00;61.65778806;61.09453306;109.9042169;26.32181014;34.98048782;73.95577293;36.43954538;89.99443626;74.31235875;100.1744656;0;0;157.5866668;167.2239584;127.3291966;45.0947159;0;190.6273765;125.834449;92.3875767;0;0;0;0
2030;sc01;05-17 14:00:00+02:00;57.32630021;60.76309793;106.4205882;23.76331438;32.67154474;74.13311598;35.99187713;97.2339569;73.22437833;95.65147235;0;0;150.8919299;171.265625;128.6792159;44.4067797;0;190.6273765;123.375045;89.0756928;0;0;0;0
2030;sc01;05-17 15:00:00+02:00;55.14172373;60.98405472;103.4810809;23.14799025;31.51707317;75.81048626;36.20597925;96.31324536;74.77392615;97.26401783;0;0;148.437193;166.71875;127.8677952;43.5343968;0;194.3555133;118.9109497;85.67751539;0;0;0;0
2030;sc01;05-17 16:00:00+02:00;54.24717733;60.98405472;103.4748266;24.05689125;30.82439021;71.21064924;36.13461188;93.63977186;79.6533535;95.84812419;0;0;152.0821053;151.5625;127.3625774;44.332004;0;202.3745246;115.8475957;83.78501018;0;0;0;0
2030;sc01;05-17 17:00:00+02:00;52.509874;59.65831439;105.7951611;24.78780694;30.01626019;70.35349088;36.7704305;87.77108845;82.98323285;97.81464303;0;0;151.1150877;142.46875;125.9730554;43.7487537;0;193.6169203;112.7018236;81.79728474;0;0;0;0
2030;sc01;05-17 18:00:00+02:00;52.18030433;61.31548975;106.7228779;28.54296025;33.09485093;72.43357783;41.57151013;83.98594103;82.25791263;103.7535297;0;0;140.6266668;127.8177084;126.4187882;43.2053838;0;182.8545627;113.2708902;80.56537101;0;0;0;0
2030;sc01;05-17 19:00:00+02:00;53.62099484;58.55353076;103.3122155;31.54240336;39.55989161;73.64172785;51.64080138;87.38916371;82.85135653;112.6028641;0;0;132.7417545;117.7135416;126.7678435;42.3629113;0;171.951521;117.268481;75.76566861;0;0;0;0
2030;sc01;05-17 20:00:00+02:00;56.26696892;53.80296129;101.9070893;25.62884298;41.48401085;69.03450154;50.88495575;88.64746943;75.79596833;94.74687378;0;0;124.8568422;112.15625;127.8312958;40.9072782;0;157.8479088;114.0601888;69.98698163;0;0;0;0
2030;sc01;05-17 21:00:00+02:00;51.15393;49.38382685;104.3066446;21.81909506;37.44336045;56.86802505;45.503205;91.54259554;67.65259988;72.72186363;0;0;124.1129824;110.1354166;127.436847;38.0957129;0;137.5893536;96.9165843;61.89324902;0;0;0;0
2030;sc01;05-17 22:00:00+02:00;41.69998692;45.07517085;106.3726387;17.04852885;28.59241192;45.93925558;40.54317075;78.9424879;56.7727958;55.80980243;0;0;113.5501754;122.0078125;125.660153;35.2143569;0;115.1853613;80.44448545;49.16644966;0;0;0;0
2030;sc01;05-17 23:00:00+02:00;36.89768516;41.87129839;98.94048012;13.06661593;19.01029814;35.2986689;32.29699225;63.28698201;47.83816888;46.68515534;0;0;89.30035084;143.4791666;121.0462005;32.003988;0;88.70152102;65.20129026;37.16273011;0;0;0;0
2030;sc01;05-18 00:00:00+02:00;31.06430093;40.21412304;92.70914166;10.54048112;13.00704607;28.34164629;20.65113025;49.02277351;43.32140173;41.61153692;0;0;72.78666676;158.3828125;120.1297859;30.5633101;0;69.53327013;55.68413487;31.5209225;0;0;0;0
2030;sc01;05-18 01:00:00+02:00;26.23375037;38.88838271;89.02954566;9.113106068;10.00542004;24.46965502;13.67334488;40.33057469;41.77185373;38.77974984;0;0;59.02526313;115.1875;119.1931577;29.6610169;0;59.96672991;50.23839059;28.04537843;0;0;0;0
2030;sc01;05-18 02:00:00+02:00;23.17816814;38.55694759;83.93856912;8.851890212;9.081842809;23.00287966;9.790309625;35.13366975;41.60700828;40.82492934;0;0;53;97;119.2505635;28.8783649;0;53.98764265;48.51006449;26.9562953;0;0;0;0
2030;sc01;05-18 03:00:00+02:00;21.53973578;38.22551255;81.35138574;9.508422134;9.543631424;22.17527845;6.9485895;31.68270644;42.76092695;39.72367893;0;0;47.1978947;80.0755209;119.072802;28.220339;0;51.13878336;44.34112714;27.71508275;0;0;0;0
2030;sc01;05-18 04:00:00+02:00;20.53219406;39.44077453;81.54943776;9.624595696;9.466666643;23.00287966;6.523629125;28.78417025;46.88206478;42.28015331;0;0;50.54526313;69.2135416;119.8961198;27.8315055;0;48.46577937;41.36891239;26.77775706;0;0;0;0
2030;sc01;05-18 05:00:00+02:00;21.27608003;43.08656037;82.85866506;13.64597044;15.39295393;26.57929913;13.92961875;27.82935824;56.21232103;58.16962476;0;0;55.82666676;57.3411459;122.1438422;29.8404786;0;54.33935359;55.76630743;29.72066202;0;0;0;0
2030;sc01;05-18 06:00:00+02:00;22.98513445;47.06378133;86.32978542;20.12619706;23.32032524;39.2186906;25.069421;22.35282981;68.04822903;74.37373944;0;0;69.92280699;58.0989584;125.7980657;32.8564307;0;69.14638773;72.76583376;40.18895296;0;0;0;0
2030;sc01;05-18 07:00:00+02:00;31.42211951;49.38382685;91.84188276;25.67331025;29.16964767;50.67579463;34.35367088;30.72448451;72.79577988;82.51512711;0;0;89.41192989;64.1614584;133.0220789;36.6001994;0;88.42015201;89.8216158;51.6124233;0;0;0;0
2030;sc01;05-18 08:00:00+02:00;41.71881953;50.2676538;96.96204576;28.31934357;31.70948509;57.38897033;39.96249963;45.0568938;72.07045965;85.15026215;0;0;105.0329824;69.2135416;138.6055783;39.3220339;0;100.2728138;99.00872964;57.95350566;0;0;0;0
2030;sc01;05-18 09:00:00+02:00;47.87235713;50.04669701;99.08224362;30.40348342;32.24823848;58.81879926;42.9501985;52.99206313;70.19122075;83.41972568;0;0;110.3887721;85.8854166;141.350895;40.3389831;0;94.50475298;101.3658172;61.7891017;0;0;0;0
