,Month,Demand_0,Demand_1,Demand_10,Demand_11,Demand_12,Demand_13,Demand_14,Demand_15,Demand_16,Demand_17,Demand_18,Demand_19,Demand_2,Demand_20,Demand_21,Demand_22,Demand_23,Demand_3,Demand_4,Demand_5,Demand_6,Demand_7,Demand_8,Demand_9,Hydro_0,Hydro_1,Hydro_10,Hydro_11,Hydro_12,Hydro_13,Hydro_14,Hydro_15,Hydro_16,Hydro_17,Hydro_18,Hydro_19,Hydro_2,Hydro_20,Hydro_21,Hydro_22,Hydro_23,Hydro_3,Hydro_4,Hydro_5,Hydro_6,Hydro_7,Hydro_8,Hydro_9,Solar_0,Solar_1,Solar_10,Solar_11,Solar_12,Solar_13,Solar_14,Solar_15,Solar_16,Solar_17,Solar_18,Solar_19,Solar_2,Solar_20,Solar_21,Solar_22,Solar_23,Solar_3,Solar_4,Solar_5,Solar_6,Solar_7,Solar_8,Solar_9,Wind_0,Wind_1,Wind_10,Wind_11,Wind_12,Wind_13,Wind_14,Wind_15,Wind_16,Wind_17,Wind_18,Wind_19,Wind_2,Wind_20,Wind_21,Wind_22,Wind_23,Wind_3,Wind_4,Wind_5,Wind_6,Wind_7,Wind_8,Wind_9,0,1,2,3,4,5,6,7,8,Component 1,Component 2,Component 3,Segment K-medoids PCA
198,7,976.0,934.4918953,958.6747532,984.6791035,981.9555272,981.3850544,997.0794712,1042.721586,1097.274692,1127.363786,1122.787395,1106.57269,896.0762567,1084.2971,1055.502857,1006.974152,952.9502447,869.3572087,848.5821964,844.0156346,842.4883757,851.5837246,876.5003914,923.4493694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.71945,74.355375,78.50025,78.117075,73.738275,66.3641,53.203625,39.37945,25.0405,10.122425,0.0,0.787925,0.0,0.0,0.0,0.0,0.01635,0.2322,2.444425,15.168775,34.421025,51.4249,66.492575,65.582675,69.634525,93.58045,119.872725,141.019025,159.80945,176.305075,184.5755,178.31745,165.746575,142.57935,67.437675,122.486525,92.386275,71.1127,61.16355,73.70225,76.66515,86.438725,72.567775,50.74255,48.36105,54.42935,-4.304500539590158,0.6892229814877407,-2.33114316823999,-0.49174228565938743,-1.9724501860449122,0.5084476895696782,0.15656200149440389,-0.19428255484155565,-0.31962046606295724,1.8835979747124376,0.03504207376966294,-1.2751570196061854,83
199,7,976.0,934.4918953,958.6747532,984.6791035,981.9555272,981.3850544,997.0794712,1042.721586,1097.274692,1127.363786,1122.787395,1106.57269,896.0762567,1084.2971,1055.502857,1006.974152,952.9502447,869.3572087,848.5821964,844.0156346,842.4883757,851.5837246,876.5003914,923.4493694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.360875,74.7861,77.979575,78.799825,74.959575,66.742775,57.82355,45.4991,29.445775,12.28095,0.0,1.1395,0.0,0.0,0.0,0.0,0.016775,0.229125,2.6148,17.146225,38.047025,55.08535,57.142475,61.471,42.55505,48.871375,57.528375,64.149525,70.1219,71.028725,73.216575,71.715125,67.398375,61.20825,65.62625,61.83015,66.763475,72.201775,71.400525,67.795175,63.187025,60.7019,62.3419,55.7426,47.920275,43.612325,-6.063922470051243,-0.9867752697602346,-2.813118301741763,-0.189207992444489,-2.1131293097118116,-0.7744956401322086,0.6481809925108326,-0.34588499189025323,-0.4760184794134041,0.9512279597018768,0.37488015595918767,-1.0268260642057496,80
200,7,976.0,934.4918953,958.6747532,984.6791035,981.9555272,981.3850544,997.0794712,1042.721586,1097.274692,1127.363786,1122.787395,1106.57269,896.0762567,1084.2971,1055.502857,1006.974152,952.9502447,869.3572087,848.5821964,844.0156346,842.4883757,851.5837246,876.5003914,923.4493694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.957725,77.7106,81.287175,81.148975,77.336275,70.482675,59.494075,45.323525,28.59415,11.541775,0.0,1.03365,0.0,0.0,0.0,0.0,0.01865,0.23235,3.59405,19.756575,40.532025,57.687325,65.38665,60.2069,3.597375,5.84865,9.764425,17.0123,27.614975,40.542875,51.759925,55.125225,59.164875,65.62915,56.616825,66.5315,68.1541,65.9443,65.5895,55.475175,47.279375,38.9436,31.067575,20.495,11.696,6.381625,-7.036015431384287,-1.8296945709899686,-3.280524559576094,-0.16115599992954374,-2.1828181515126137,-0.660066789221622,0.5478946730969249,-0.1900745419296223,-0.5451592119762976,0.17647370923392408,0.2717911014612939,-0.5470571729023398,80
201,7,976.0,934.4918953,958.6747532,984.6791035,981.9555272,981.3850544,997.0794712,1042.721586,1097.274692,1127.363786,1122.787395,1106.57269,896.0762567,1084.2971,1055.502857,1006.974152,952.9502447,869.3572087,848.5821964,844.0156346,842.4883757,851.5837246,876.5003914,923.4493694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.656275,76.7657,80.5558,79.729925,74.3386,67.144075,58.26395,44.585575,26.6655,10.252,0.0,0.8488,0.0,0.0,0.0,0.0,0.015975,0.228625,3.158,18.04255,37.92535,55.5794,62.2705,57.649125,15.73375,26.89475,44.773025,61.338475,77.585125,94.15795,116.049775,139.238625,123.4177,122.74095,48.434475,123.7856,117.63635,112.7041,105.1519,40.594925,32.31295,26.572125,25.73455,19.546,12.599175,11.47005,-5.86844887277545,-0.7667400885728929,-2.9439429726377204,-0.6948071385608009,-2.308443003896407,0.9244661582136717,0.05267243785130584,-0.03469533036352971,-0.46858734294497023,0.20418369744826922,0.1564265759838024,-0.7130763307606898,83
202,7,976.0,934.4918953,958.6747532,984.6791035,981.9555272,981.3850544,997.0794712,1042.721586,1097.274692,1127.363786,1122.787395,1106.57269,896.0762567,1084.2971,1055.502857,1006.974152,952.9502447,869.3572087,848.5821964,844.0156346,842.4883757,851.5837246,876.5003914,923.4493694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.823125,77.331925,80.899875,80.63995,75.3861,67.831525,58.161475,45.2112,28.27885,11.492225,0.0,0.95625,0.0,0.0,0.0,0.0,0.015775,0.22725,3.302525,19.4345,40.365525,57.756325,102.6086,88.060575,30.113475,37.669625,49.061175,65.364,84.6606,105.800725,132.54735,151.49305,162.602675,160.349675,75.2704,161.848325,162.699625,156.987775,143.659,57.902575,51.2343,57.74235,55.952225,42.797825,32.009475,28.73025,-5.046609262263849,0.4537748105452934,-3.4101182058535433,-0.6346836888480339,-2.4536701607639366,0.9739817881897339,0.04368879274579037,-0.10873884505759769,-0.5023761148222967,-0.5336908394490778,0.36183497221559,-0.5351296018734205,80
203,7,976.0,934.4918953,958.6747532,984.6791035,981.9555272,981.3850544,997.0794712,1042.721586,1097.274692,1127.363786,1122.787395,1106.57269,896.0762567,1084.2971,1055.502857,1006.974152,952.9502447,869.3572087,848.5821964,844.0156346,842.4883757,851.5837246,876.5003914,923.4493694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.20785,78.762875,82.34135,82.045325,77.861325,70.64565,60.683325,46.096375,28.00725,11.113675,0.0,0.918075,0.0,0.0,0.0,0.0,0.01925,0.232425,3.4894,19.932875,41.066725,58.614525,127.46295,116.0869,15.9297,14.283525,18.4399,32.267825,46.63875,57.13505,68.24825,67.393125,63.239775,71.003675,102.677675,77.217025,83.888975,88.339625,88.96385,96.141325,85.370175,68.2305,52.23125,36.758875,23.97235,18.319625,-6.1822856280020515,-0.8096284110399123,-3.431899915535421,0.12881803910649864,-1.791448535691596,-1.2776112734439544,0.6022859348452236,-0.15566241222853017,-0.414368287873508,-0.40265372662822396,0.22898628409613941,-0.34077420273930326,80
204,7,976.0,934.4918953,958.6747532,984.6791035,981.9555272,981.3850544,997.0794712,1042.721586,1097.274692,1127.363786,1122.787395,1106.57269,896.0762567,1084.2971,1055.502857,1006.974152,952.9502447,869.3572087,848.5821964,844.0156346,842.4883757,851.5837246,876.5003914,923.4493694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.298175,77.766575,81.365875,82.40105,80.32845,74.155725,63.40365,48.056575,28.070475,9.234575,0.0,0.552725,0.0,0.0,0.0,0.0,0.016075,0.229275,3.36945,19.724875,40.223575,57.81445,95.659075,107.48695,89.16975,100.540875,109.51955,120.506325,129.1102,147.961625,167.658125,186.72045,202.326625,213.347275,112.025025,209.208725,208.41845,210.9488,210.43675,109.5429,101.8509,102.5008,104.9847,95.325925,86.016675,86.298825,-3.2032966832477023,2.5477311870940267,-3.6856201366475845,-0.44438156773436127,-1.744877823902137,1.3944648984808907,-0.37348042046473956,-0.0014068869058011088,-0.168830628750692,-0.44973760045872363,0.34328018275715694,-0.23521454341299988,66
205,7,976.0,934.4918953,958.6747532,984.6791035,981.9555272,981.3850544,997.0794712,1042.721586,1097.274692,1127.363786,1122.787395,1106.57269,896.0762567,1084.2971,1055.502857,1006.974152,952.9502447,869.3572087,848.5821964,844.0156346,842.4883757,851.5837246,876.5003914,923.4493694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.87805,77.212525,81.998925,82.61,80.443025,74.96115,65.45225,51.205375,32.472375,12.3812,0.0,0.85025,0.0,0.0,0.0,0.0,0.017025,0.228725,2.769475,18.0825,39.036275,56.0547,206.542275,194.9223,124.5102,112.544125,97.783075,90.5473,88.68105,95.241325,100.617525,103.905225,105.096375,98.4737,183.49135,88.047925,81.2129,72.548575,65.5125,174.403925,171.2626,168.90755,164.44165,156.311525,148.719875,140.32365,-3.618520438110485,2.0874718551814753,-3.5752104637352646,0.9127295981799879,-0.6745526764852047,-3.1951956380005972,0.9871890703106665,-0.42669710363718666,0.0438509026487421,0.44658189477991356,0.4212294774871087,-0.7212454609467978,74
206,7,976.0,934.4918953,958.6747532,984.6791035,981.9555272,981.3850544,997.0794712,1042.721586,1097.274692,1127.363786,1122.787395,1106.57269,896.0762567,1084.2971,1055.502857,1006.974152,952.9502447,869.3572087,848.5821964,844.0156346,842.4883757,851.5837246,876.5003914,923.4493694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.016675,78.5784,82.8509,83.639225,80.694625,74.7612,64.7368,49.80865,30.711375,11.2064,0.0,0.801075,0.0,0.0,0.0,0.0,0.017925,0.228075,3.184475,18.518525,38.20605,56.07515,60.636625,53.8384,64.008675,77.8961,96.4254,111.402925,122.414325,132.6422,139.005375,138.9358,134.100525,127.53925,47.3095,116.225325,111.91865,112.82965,118.605,51.177175,61.632125,71.6855,79.415775,77.127325,67.186925,59.9687,-5.041205704138569,0.4997094685597528,-3.636128271633982,-0.3088911888433316,-1.8366311382550613,0.6702528740161273,0.008643586736250637,-0.16432144331349718,-0.2746983781433856,1.252577549709198,0.19861225186371595,-0.8517609901705343,83
207,7,976.0,934.4918953,958.6747532,984.6791035,981.9555272,981.3850544,997.0794712,1042.721586,1097.274692,1127.363786,1122.787395,1106.57269,896.0762567,1084.2971,1055.502857,1006.974152,952.9502447,869.3572087,848.5821964,844.0156346,842.4883757,851.5837246,876.5003914,923.4493694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.8959,77.17465,82.05715,82.927575,80.651425,75.02945,65.1734,50.658375,31.808775,11.837175,0.0,0.782625,0.0,0.0,0.0,0.0,0.016775,0.224975,2.7876,18.0208,38.8181,56.4399,117.233,116.465725,58.551175,64.1756,68.9615,74.480175,80.9212,88.65595,96.2933,104.728375,115.655425,121.236525,115.7893,118.106675,116.274075,108.0919,99.695175,117.018375,120.8516,116.97485,107.565775,89.23215,72.549125,61.8806,-4.770681459281382,0.7541661850776062,-3.577098476445949,0.1475174071698001,-1.3478379314908975,-1.0007846983075066,0.4121346497614639,-0.1689255741409769,-0.15840988870634565,0.03650882594191098,0.3652961554507635,-0.6355812841056049,74
208,7,976.0,934.4918953,958.6747532,984.6791035,981.9555272,981.3850544,997.0794712,1042.721586,1097.274692,1127.363786,1122.787395,1106.57269,896.0762567,1084.2971,1055.502857,1006.974152,952.9502447,869.3572087,848.5821964,844.0156346,842.4883757,851.5837246,876.5003914,923.4493694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.202075,76.964125,81.5697,82.5935,80.043725,74.2875,64.486025,49.79625,30.818675,11.104525,0.0,0.69905,0.0,0.0,0.0,0.0,0.014025,0.224475,2.9905,18.943275,39.66715,56.964325,91.403275,82.562,39.5807,39.727575,46.5459,60.261675,79.727225,97.05945,108.8104,113.428525,117.91785,116.8711,73.8956,112.662075,110.823925,104.953,96.628125,68.21255,65.7969,63.59465,58.741575,51.3827,44.98455,40.813075,-5.525747618288878,-0.19906714447423618,-3.438644837393172,-0.33570189263493877,-1.5867871864770255,0.028103112625192297,0.17618231328379563,-0.03808476845528742,-0.19216468505583398,0.19407052441573255,0.16168607933595525,-0.7358385226715042,80
209,7,976.0,934.4918953,958.6747532,984.6791035,981.9555272,981.3850544,997.0794712,1042.721586,1097.274692,1127.363786,1122.787395,1106.57269,896.0762567,1084.2971,1055.502857,1006.974152,952.9502447,869.3572087,848.5821964,844.0156346,842.4883757,851.5837246,876.5003914,923.4493694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.81185,77.0897,81.4961,82.342175,78.79675,70.80595,58.234125,44.012675,27.531275,10.185675,0.0,0.558425,0.0,0.0,0.0,0.0,0.01295,0.221575,2.337625,16.67755,37.135375,55.343575,86.0737,75.7558,28.951575,33.4483,46.156,67.2274,92.549625,122.459725,150.519425,168.358175,171.5789,173.97385,69.68295,170.9721,167.991425,168.90185,163.179425,64.645275,60.412125,54.357375,45.983425,36.210775,28.506875,27.4451,-4.724463357870406,0.4183919653702155,-3.046417800762925,-0.7762187065270912,-1.8285777091970556,1.5590566232734824,-0.39164453861274917,0.21808574846744636,-0.24770116031017947,-0.5975901049098388,0.3411549077100034,-0.5726525958802149,83
210,7,976.0,934.4918953,958.6747532,984.6791035,981.9555272,981.3850544,997.0794712,1042.721586,1097.274692,1127.363786,1122.787395,1106.57269,896.0762567,1084.2971,1055.502857,1006.974152,952.9502447,869.3572087,848.5821964,844.0156346,842.4883757,851.5837246,876.5003914,923.4493694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.86255,67.464725,73.447775,75.665275,73.753475,67.1523,56.2063,42.089175,24.262525,8.5601,0.0,0.238675,0.0,0.0,0.0,0.0,0.012025,0.2202,1.674775,13.077,28.4335,44.3243,156.5654,148.0628,136.760175,137.958725,141.415775,146.890625,153.71775,162.02115,167.3187,164.8851,176.30205,180.53,149.42175,176.38795,171.164975,161.9732,150.98635,153.64445,151.6403,150.023725,148.13645,145.939925,142.0364,141.56965,-1.7690912747956677,2.905294277281146,-1.5969850447686094,-0.17238776988858737,-0.926065907160717,-0.41533329640846267,0.08931128861473761,-0.0449078038849132,0.13429333981293917,0.2547770131048391,0.4253584452442853,-0.6787107763023157,8
211,7,976.0,934.4918953,958.6747532,984.6791035,981.9555272,981.3850544,997.0794712,1042.721586,1097.274692,1127.363786,1122.787395,1106.57269,896.0762567,1084.2971,1055.502857,1006.974152,952.9502447,869.3572087,848.5821964,844.0156346,842.4883757,851.5837246,876.5003914,923.4493694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.084525,64.031525,64.36165,62.728825,59.319525,51.450325,40.72005,31.845675,19.5614,6.887375,0.0,0.444275,0.0,0.0,0.0,0.0,0.0131,0.22125,1.3019,11.147975,27.834225,44.24535,141.90015,135.146225,92.122725,100.075575,112.6901,143.18805,177.3523,184.99425,195.256875,190.25455,191.003775,204.1228,132.58885,193.740025,181.415975,159.1246,149.38925,131.075125,126.513625,127.124125,110.89935,96.562025,89.6623,89.579,-1.86822006694313,2.296219019449798,-0.23621045226960777,-0.8482973831549537,-2.0646302186497536,0.436347017448797,0.233172458340613,-0.1293620893894332,-0.2897804423243026,-0.08603744722590112,0.010870032003789457,-0.6932551022731095,9
212,8,976.0,934.4918953,958.6747532,984.6791035,981.9555272,981.3850544,997.0794712,1042.721586,1097.274692,1127.363786,1122.787395,1106.57269,896.0762567,1084.2971,1055.502857,1006.974152,952.9502447,869.3572087,848.5821964,844.0156346,842.4883757,851.5837246,876.5003914,923.4493694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.435925,77.083575,80.40395,81.16005,79.003525,72.701125,62.85475,48.47,29.954075,9.975875,0.0,0.4672,0.0,0.0,0.0,0.0,0.012475,0.029725,1.65415,15.691775,36.2804,54.0648,139.867475,132.93825,73.04445,59.727325,47.872025,43.7938,42.134025,42.556675,48.338475,62.673475,73.6999,80.6435,125.236575,85.1786,91.7986,98.33325,99.054625,122.2057,125.3216,124.408,123.7673,108.36085,97.978925,83.788575,-4.583448640614127,-0.03638345262784247,-2.2782415410494936,0.33059005603679464,0.24519038239584331,-1.7368439687070314,0.1299112863943134,0.33236293171553144,0.4294739836834317,-0.37491923203221544,-0.24930785892843935,0.3819467662783417,72
213,8,976.0,934.4918953,958.6747532,984.6791035,981.9555272,981.3850544,997.0794712,1042.721586,1097.274692,1127.363786,1122.787395,1106.57269,896.0762567,1084.2971,1055.502857,1006.974152,952.9502447,869.3572087,848.5821964,844.0156346,842.4883757,851.5837246,876.5003914,923.4493694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.2012,77.1029,81.703125,82.884075,80.88275,74.85135,64.389825,49.075525,29.170725,9.072775,0.0,0.306425,0.0,0.0,0.0,0.0,0.01275,0.029875,1.953775,16.328275,37.756725,55.42515,97.862125,99.128575,115.4565,123.922425,139.545075,150.11555,150.60915,152.23375,147.375825,137.422475,120.625025,107.950125,106.063625,99.859325,104.248875,107.362225,112.070875,110.26075,112.54965,117.90665,120.3319,118.8866,116.95935,117.866525,-3.4385196766519237,1.3864763984700295,-2.500344630435822,0.035390933888173555,0.25287237366915166,-0.27005345293679855,-0.28838862900207785,0.2816272167439288,0.5666826514455869,1.4740159210860737,-0.6994228732839777,-0.006087592319703766,10
214,8,976.0,934.4918953,958.6747532,984.6791035,981.9555272,981.3850544,997.0794712,1042.721586,1097.274692,1127.363786,1122.787395,1106.57269,896.0762567,1084.2971,1055.502857,1006.974152,952.9502447,869.3572087,848.5821964,844.0156346,842.4883757,851.5837246,876.5003914,923.4493694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.34455,68.147125,70.36415,68.198525,64.3415,58.69595,50.46915,36.7966,21.49015,6.22645,0.0,0.21475,0.0,0.0,0.0,0.0,0.010325,0.025225,1.571725,13.1102,31.057675,47.5964,110.6441,104.789625,60.7844,76.833225,99.52355,127.573725,144.8446,145.8309,153.26255,153.5136,147.186225,145.464625,93.75185,145.87965,142.973725,134.278425,117.54095,87.27575,88.42955,85.18105,75.070425,66.57965,51.5234,48.2646,-3.254590069420069,0.5502596921830911,-0.40174399930843535,-0.851406856042136,-0.7403859974893995,0.7049690954588823,-0.2697886394558828,0.39887330409942817,0.2478618563836778,0.17227275784363122,-0.9156170116783727,0.17623225806871642,13
215,8,976.0,934.4918953,958.6747532,984.6791035,981.9555272,981.3850544,997.0794712,1042.721586,1097.274692,1127.363786,1122.787395,1106.57269,896.0762567,1084.2971,1055.502857,1006.974152,952.9502447,869.3572087,848.5821964,844.0156346,842.4883757,851.5837246,876.5003914,923.4493694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.734775,77.489475,81.730925,82.513875,80.099425,74.23965,64.117225,48.8662,29.1594,9.244475,0.0,0.352,0.0,0.0,0.0,0.0,0.011975,0.027425,1.05885,13.59715,34.764225,54.1413,103.51945,103.1911,29.032425,22.502375,20.665075,23.7422,29.3166,37.154225,43.32175,46.5206,49.315775,49.5065,84.510625,47.971775,50.28,48.6018,44.3441,70.37065,68.20655,69.350825,71.394325,56.84085,43.0141,35.992125,-5.996761381201627,-1.8366963184736977,-2.0625835406570276,0.09492231891921947,0.4006816045160209,-1.287239159962307,-0.04792643294133829,0.5609995183510269,0.4744185727867883,0.17819172897863458,-0.5492083095985097,0.04943029557025596,64
216,8,976.0,934.4918953,958.6747532,984.6791035,981.9555272,981.3850544,997.0794712,1042.721586,1097.274692,1127.363786,1122.787395,1106.57269,896.0762567,1084.2971,1055.502857,1006.974152,952.9502447,869.3572087,848.5821964,844.0156346,842.4883757,851.5837246,876.5003914,923.4493694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.318775,77.21435,81.62675,81.8196,78.963925,72.10385,60.6994,45.2473,26.4176,8.76125,0.0,0.356675,0.0,0.0,0.0,0.0,0.010625,0.0271,1.68555,16.3951,38.377675,56.1904,46.0109,49.825325,76.893675,96.623325,108.829125,118.320975,128.454075,132.9157,127.096375,114.27165,103.961225,94.133225,55.0136,76.5566,62.1911,53.1654,52.459875,61.140825,66.6016,77.837425,84.428375,79.0734,65.296775,66.74865,-4.8204264734695315,-0.3947461454426657,-2.075152859134282,-0.2934203208190695,0.06220058860830097,0.15514652504864762,-0.3405136049718528,0.3862754828919121,0.4732712474666472,1.9861415206479178,-0.8746345619562046,-0.2572915461036812,69
217,8,976.0,934.4918953,958.6747532,984.6791035,981.9555272,981.3850544,997.0794712,1042.721586,1097.274692,1127.363786,1122.787395,1106.57269,896.0762567,1084.2971,1055.502857,1006.974152,952.9502447,869.3572087,848.5821964,844.0156346,842.4883757,851.5837246,876.5003914,923.4493694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.003875,73.219575,76.405975,75.98235,71.01825,61.481875,49.17905,33.540825,18.61355,6.137625,0.0,0.288175,0.0,0.0,0.0,0.0,0.01165,0.027725,1.60585,15.588775,36.421175,53.65775,50.482975,44.3459,30.96445,40.376625,50.77935,67.16165,85.849575,101.366825,115.69675,119.88985,116.433275,101.66805,40.4762,87.85155,89.606375,93.94435,94.385425,40.4257,43.170375,44.107775,43.110325,36.205475,23.957825,21.462975,-5.142035409544232,-1.3634394523741014,-0.854639934585154,-0.761276089898281,-0.6335188138362698,0.940582095975891,-0.49828836011869015,0.5760171575035679,0.17257388995482342,0.6072109098046075,-0.8570572289978441,0.3191224320975913,68
218,8,976.0,934.4918953,958.6747532,984.6791035,981.9555272,981.3850544,997.0794712,1042.721586,1097.274692,1127.363786,1122.787395,1106.57269,896.0762567,1084.2971,1055.502857,1006.974152,952.9502447,869.3572087,848.5821964,844.0156346,842.4883757,851.5837246,876.5003914,923.4493694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.9505,65.88455,70.15565,69.967575,65.850925,56.618975,43.03525,28.039775,14.4253,3.830025,0.0,0.1227,0.0,0.0,0.0,0.0,0.0,0.017375,1.07065,10.544925,27.469925,43.633825,92.226875,94.30315,32.457625,35.788325,44.020725,58.5505,72.836825,92.4143,120.534475,156.86395,194.26585,219.2781,95.612775,201.57335,182.306275,168.4283,160.87305,92.529175,94.8617,89.43995,81.57045,66.4702,44.04245,33.672025,-2.9789146995418943,0.11900386738733251,0.47584108743937603,-1.2554713631410157,-0.4825843305906804,1.4597317776781529,-0.8170995266806311,0.8420356835232975,0.33112137419843996,-1.5939101773359028,0.009780481133190001,0.28229673869272487,15
219,8,976.0,934.4918953,958.6747532,984.6791035,981.9555272,981.3850544,997.0794712,1042.721586,1097.274692,1127.363786,1122.787395,1106.57269,896.0762567,1084.2971,1055.502857,1006.974152,952.9502447,869.3572087,848.5821964,844.0156346,842.4883757,851.5837246,876.5003914,923.4493694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.38985,39.129825,45.89935,51.127675,49.060375,45.18075,40.167375,29.9202,16.800225,5.080475,0.0,0.174725,0.0,0.0,0.0,0.0,0.0,0.012675,0.4331,4.859475,13.719475,24.908575,159.638875,151.1779,92.57895,85.69905,100.3359,118.349025,128.916975,125.03225,112.99175,114.83525,118.122575,131.93055,149.709,151.675875,180.013775,196.9449,204.426225,146.3174,146.220775,148.86835,141.034875,125.256775,113.3615,106.154275,-0.9583145528078338,1.2231267235158567,2.986901620527859,-1.3262447566627078,-1.1355714870397164,-0.5863385629426423,0.4724732490871637,0.11965838342925302,0.23200384520270984,-1.333081919426378,0.01194989581596456,-0.12224364399505079,41
