,LoadLevel,101_PV_1,101_PV_2,101_PV_3,101_PV_4,102_PV_1,102_PV_2,103_PV_1,104_PV_1,113_PV_1,118_RTPV_1,118_RTPV_10,118_RTPV_2,118_RTPV_3,118_RTPV_4,118_RTPV_5,118_RTPV_6,118_RTPV_7,118_RTPV_8,118_RTPV_9,119_PV_1,122_WIND_1
3493,05-26 13:00:00+02:00,10.80829875,11.14214582,10.9334914,10.766567860000002,0.0,0.0,246.0,0.0,374.4,0.0,18.000000000000004,0.0,0.0,0.0,0.0,0.0,17.48230597499999,0.0,0.0,1.14557994,714.111444
3494,05-26 14:00:00+02:00,10.80829875,11.14214582,10.9334914,10.766567860000002,0.0,0.0,246.0,0.0,374.4,0.0,18.000000000000004,0.0,0.0,0.0,0.0,0.0,17.48230597499999,0.0,0.0,1.14557994,714.111444
3495,05-26 15:00:00+02:00,10.80829875,11.14214582,10.9334914,10.766567860000002,0.0,0.0,246.0,0.0,374.4,0.0,18.000000000000004,0.0,0.0,0.0,0.0,0.0,17.48230597499999,0.0,0.0,1.14557994,714.111444
3496,05-26 16:00:00+02:00,10.80829875,11.14214582,10.9334914,10.766567860000002,0.0,0.0,246.0,0.0,374.4,0.0,18.000000000000004,0.0,0.0,0.0,0.0,0.0,17.48230597499999,0.0,0.0,1.14557994,714.111444
3497,05-26 17:00:00+02:00,10.80829875,11.14214582,10.9334914,10.766567860000002,0.0,0.0,246.0,0.0,374.4,0.0,18.000000000000004,0.0,0.0,0.0,0.0,0.0,17.48230597499999,0.0,0.0,1.14557994,714.111444
3498,05-26 18:00:00+02:00,10.80829875,11.14214582,10.9334914,10.766567860000002,0.0,0.0,246.0,0.0,374.4,0.0,18.000000000000004,0.0,0.0,0.0,0.0,0.0,17.48230597499999,0.0,0.0,1.14557994,714.111444
3499,05-26 19:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.2,0.0,37.2,18.000000000000004,38.8,37.6,36.4,36.4,38.8,47.2,44.8,41.2,215.38685078999987,714.6840132
3500,05-26 20:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.2,0.0,37.2,18.000000000000004,38.8,37.6,36.4,36.4,38.8,47.2,44.8,41.2,215.38685078999987,714.6840132
3501,05-26 21:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,667.1560896688211
3502,05-26 22:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,667.1560896688211
3503,05-26 23:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.2,0.0,37.2,18.000000000000004,38.8,37.6,36.4,36.4,38.8,47.2,44.8,41.2,215.38685078999987,714.6840132
3504,05-27 00:00:00+02:00,10.80829875,11.14214582,10.9334914,10.766567860000002,0.0,0.0,246.0,0.0,374.4,0.0,18.000000000000004,0.0,0.0,0.0,0.0,0.0,17.48230597499999,0.0,0.0,1.14557994,714.111444
3505,05-27 01:00:00+02:00,10.80829875,11.14214582,10.9334914,10.766567860000002,0.0,0.0,246.0,0.0,374.4,0.0,18.000000000000004,0.0,0.0,0.0,0.0,0.0,17.48230597499999,0.0,0.0,1.14557994,714.111444
3506,05-27 02:00:00+02:00,10.80829875,11.14214582,10.9334914,10.766567860000002,0.0,0.0,246.0,0.0,374.4,0.0,18.000000000000004,0.0,0.0,0.0,0.0,0.0,17.48230597499999,0.0,0.0,1.14557994,714.111444
3507,05-27 03:00:00+02:00,10.80829875,11.14214582,10.9334914,10.766567860000002,0.0,0.0,246.0,0.0,374.4,0.0,18.000000000000004,0.0,0.0,0.0,0.0,0.0,17.48230597499999,0.0,0.0,1.14557994,714.111444
3508,05-27 04:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3509,05-27 05:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,667.1560896688211
3510,05-27 06:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.2,0.0,37.2,18.000000000000004,38.8,37.6,36.4,36.4,38.8,47.2,44.8,41.2,215.38685078999987,714.6840132
3511,05-27 07:00:00+02:00,10.80829875,11.14214582,10.9334914,10.766567860000002,0.0,0.0,246.0,0.0,374.4,0.0,18.000000000000004,0.0,0.0,0.0,0.0,0.0,17.48230597499999,0.0,0.0,1.14557994,714.111444
3512,05-27 08:00:00+02:00,10.80829875,11.14214582,10.9334914,10.766567860000002,0.0,0.0,246.0,0.0,374.4,0.0,18.000000000000004,0.0,0.0,0.0,0.0,0.0,17.48230597499999,0.0,0.0,1.14557994,714.111444
3513,05-27 09:00:00+02:00,10.80829875,11.14214582,10.9334914,10.766567860000002,0.0,0.0,246.0,0.0,374.4,0.0,18.000000000000004,0.0,0.0,0.0,0.0,0.0,17.48230597499999,0.0,0.0,1.14557994,714.111444
3514,05-27 10:00:00+02:00,10.80829875,11.14214582,10.9334914,10.766567860000002,0.0,0.0,246.0,0.0,374.4,0.0,18.000000000000004,0.0,0.0,0.0,0.0,0.0,17.48230597499999,0.0,0.0,1.14557994,714.111444
3515,05-27 11:00:00+02:00,0.0,0.0,0.0,0.0,35.15289810440664,81.1621888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.048351383572037
3516,05-27 12:00:00+02:00,0.0,0.0,0.0,0.0,35.15289810440664,81.1621888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.048351383572037
3517,05-27 13:00:00+02:00,0.0,0.0,0.0,0.0,35.15289810440664,81.1621888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.048351383572037
3518,05-27 14:00:00+02:00,10.80829875,11.14214582,10.9334914,10.766567860000002,0.0,0.0,246.0,0.0,374.4,0.0,18.000000000000004,0.0,0.0,0.0,0.0,0.0,17.48230597499999,0.0,0.0,1.14557994,714.111444
3519,05-27 15:00:00+02:00,10.80829875,11.14214582,10.9334914,10.766567860000002,0.0,0.0,246.0,0.0,374.4,0.0,18.000000000000004,0.0,0.0,0.0,0.0,0.0,17.48230597499999,0.0,0.0,1.14557994,714.111444
3520,05-27 16:00:00+02:00,10.80829875,11.14214582,10.9334914,10.766567860000002,0.0,0.0,246.0,0.0,374.4,0.0,18.000000000000004,0.0,0.0,0.0,0.0,0.0,17.48230597499999,0.0,0.0,1.14557994,714.111444
3521,05-27 17:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.2,0.0,37.2,18.000000000000004,38.8,37.6,36.4,36.4,38.8,47.2,44.8,41.2,215.38685078999987,714.6840132
3522,05-27 18:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,667.1560896688211
3523,05-27 19:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,419.53193152660816
3524,05-27 20:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,419.53193152660816
3525,05-27 21:00:00+02:00,11.714107840000002,12.07593356,11.84979249,11.66887962,0.0,0.0,246.0,107.2,0.0,37.2,0.0,0.0,37.6,8.55265853999998,0.0,0.0,0.0,0.0,0.0,0.0,210.5280042
3526,05-27 22:00:00+02:00,11.714107840000002,12.07593356,11.84979249,11.66887962,0.0,0.0,246.0,107.2,0.0,37.2,0.0,0.0,37.6,8.55265853999998,0.0,0.0,0.0,0.0,0.0,0.0,210.5280042
3527,05-27 23:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,667.1560896688211
3528,05-28 00:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.2,0.0,37.2,18.000000000000004,38.8,37.6,36.4,36.4,38.8,47.2,44.8,41.2,215.38685078999987,714.6840132
3529,05-28 01:00:00+02:00,10.80829875,11.14214582,10.9334914,10.766567860000002,0.0,0.0,246.0,0.0,374.4,0.0,18.000000000000004,0.0,0.0,0.0,0.0,0.0,17.48230597499999,0.0,0.0,1.14557994,714.111444
3530,05-28 02:00:00+02:00,10.80829875,11.14214582,10.9334914,10.766567860000002,0.0,0.0,246.0,0.0,374.4,0.0,18.000000000000004,0.0,0.0,0.0,0.0,0.0,17.48230597499999,0.0,0.0,1.14557994,714.111444
3531,05-28 03:00:00+02:00,10.80829875,11.14214582,10.9334914,10.766567860000002,0.0,0.0,246.0,0.0,374.4,0.0,18.000000000000004,0.0,0.0,0.0,0.0,0.0,17.48230597499999,0.0,0.0,1.14557994,714.111444
3532,05-28 04:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.2,0.0,37.2,18.000000000000004,38.8,37.6,36.4,36.4,38.8,47.2,44.8,41.2,215.38685078999987,714.6840132
3533,05-28 05:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,667.1560896688211
3534,05-28 06:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.2,0.0,37.2,18.000000000000004,38.8,37.6,36.4,36.4,38.8,47.2,44.8,41.2,215.38685078999987,714.6840132
3535,05-28 07:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.2,0.0,37.2,18.000000000000004,38.8,37.6,36.4,36.4,38.8,47.2,44.8,41.2,215.38685078999987,714.6840132
3536,05-28 08:00:00+02:00,3.807468868,3.925074084,3.851570824,3.792768216,102.4,101.2,0.0,107.2,121.3929349800002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266.4,915.9095672
3537,05-28 09:00:00+02:00,0.0,0.0,0.0,0.0,35.15289810440664,81.1621888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.048351383572037
3538,05-28 10:00:00+02:00,0.0,0.0,0.0,0.0,35.15289810440664,81.1621888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.048351383572037
3539,05-28 11:00:00+02:00,0.0,0.0,0.0,0.0,35.15289810440664,81.1621888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.048351383572037
3540,05-28 12:00:00+02:00,10.80829875,11.14214582,10.9334914,10.766567860000002,0.0,0.0,246.0,0.0,374.4,0.0,18.000000000000004,0.0,0.0,0.0,0.0,0.0,17.48230597499999,0.0,0.0,1.14557994,714.111444
3541,05-28 13:00:00+02:00,0.0,0.0,0.0,0.0,35.15289810440664,81.1621888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.048351383572037
3542,05-28 14:00:00+02:00,10.80829875,11.14214582,10.9334914,10.766567860000002,0.0,0.0,246.0,0.0,374.4,0.0,18.000000000000004,0.0,0.0,0.0,0.0,0.0,17.48230597499999,0.0,0.0,1.14557994,714.111444
3543,05-28 15:00:00+02:00,10.80829875,11.14214582,10.9334914,10.766567860000002,0.0,0.0,246.0,0.0,374.4,0.0,18.000000000000004,0.0,0.0,0.0,0.0,0.0,17.48230597499999,0.0,0.0,1.14557994,714.111444
3544,05-28 16:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.2,0.0,37.2,18.000000000000004,38.8,37.6,36.4,36.4,38.8,47.2,44.8,41.2,215.38685078999987,714.6840132
3545,05-28 17:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.2,0.0,37.2,18.000000000000004,38.8,37.6,36.4,36.4,38.8,47.2,44.8,41.2,215.38685078999987,714.6840132
3546,05-28 18:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,667.1560896688211
3547,05-28 19:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,419.53193152660816
3548,05-28 20:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,419.53193152660816
3549,05-28 21:00:00+02:00,11.714107840000002,12.07593356,11.84979249,11.66887962,0.0,0.0,246.0,107.2,0.0,37.2,0.0,0.0,37.6,8.55265853999998,0.0,0.0,0.0,0.0,0.0,0.0,210.5280042
3550,05-28 22:00:00+02:00,11.714107840000002,12.07593356,11.84979249,11.66887962,0.0,0.0,246.0,107.2,0.0,37.2,0.0,0.0,37.6,8.55265853999998,0.0,0.0,0.0,0.0,0.0,0.0,210.5280042
3551,05-28 23:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,667.1560896688211
3552,05-29 00:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.2,0.0,37.2,18.000000000000004,38.8,37.6,36.4,36.4,38.8,47.2,44.8,41.2,215.38685078999987,714.6840132
3553,05-29 01:00:00+02:00,10.80829875,11.14214582,10.9334914,10.766567860000002,0.0,0.0,246.0,0.0,374.4,0.0,18.000000000000004,0.0,0.0,0.0,0.0,0.0,17.48230597499999,0.0,0.0,1.14557994,714.111444
3554,05-29 02:00:00+02:00,10.80829875,11.14214582,10.9334914,10.766567860000002,0.0,0.0,246.0,0.0,374.4,0.0,18.000000000000004,0.0,0.0,0.0,0.0,0.0,17.48230597499999,0.0,0.0,1.14557994,714.111444
3555,05-29 03:00:00+02:00,3.807468868,3.925074084,3.851570824,3.792768216,102.4,101.2,0.0,107.2,121.3929349800002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266.4,915.9095672
3556,05-29 04:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.2,0.0,37.2,18.000000000000004,38.8,37.6,36.4,36.4,38.8,47.2,44.8,41.2,215.38685078999987,714.6840132
3557,05-29 05:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,667.1560896688211
3558,05-29 06:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,667.1560896688211
3559,05-29 07:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.2,0.0,37.2,18.000000000000004,38.8,37.6,36.4,36.4,38.8,47.2,44.8,41.2,215.38685078999987,714.6840132
3560,05-29 08:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.2,0.0,37.2,18.000000000000004,38.8,37.6,36.4,36.4,38.8,47.2,44.8,41.2,215.38685078999987,714.6840132
3561,05-29 09:00:00+02:00,0.0,0.0,0.0,0.0,91.23936184,27.40955840378817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3562,05-29 10:00:00+02:00,0.0,0.0,0.0,0.0,91.23936184,27.40955840378817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3563,05-29 11:00:00+02:00,0.0,0.0,0.0,0.0,91.23936184,27.40955840378817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3564,05-29 12:00:00+02:00,0.0,0.0,0.0,0.0,91.23936184,27.40955840378817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3565,05-29 13:00:00+02:00,0.0,0.0,0.0,0.0,91.23936184,27.40955840378817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3566,05-29 14:00:00+02:00,0.0,0.0,0.0,0.0,91.23936184,27.40955840378817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3567,05-29 15:00:00+02:00,0.0,0.0,0.0,0.0,91.23936184,27.40955840378817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3568,05-29 16:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.2,0.0,37.2,18.000000000000004,38.8,37.6,36.4,36.4,38.8,47.2,44.8,41.2,215.38685078999987,714.6840132
3569,05-29 17:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.2,0.0,37.2,18.000000000000004,38.8,37.6,36.4,36.4,38.8,47.2,44.8,41.2,215.38685078999987,714.6840132
3570,05-29 18:00:00+02:00,11.714107840000002,12.07593356,11.84979249,11.66887962,0.0,0.0,246.0,107.2,0.0,37.2,0.0,0.0,37.6,8.55265853999998,0.0,0.0,0.0,0.0,0.0,0.0,210.5280042
3571,05-29 19:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,419.53193152660816
3572,05-29 20:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,419.53193152660816
3573,05-29 21:00:00+02:00,11.714107840000002,12.07593356,11.84979249,11.66887962,0.0,0.0,246.0,107.2,0.0,37.2,0.0,0.0,37.6,8.55265853999998,0.0,0.0,0.0,0.0,0.0,0.0,210.5280042
3574,05-29 22:00:00+02:00,11.714107840000002,12.07593356,11.84979249,11.66887962,0.0,0.0,246.0,107.2,0.0,37.2,0.0,0.0,37.6,8.55265853999998,0.0,0.0,0.0,0.0,0.0,0.0,210.5280042
3575,05-29 23:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,667.1560896688211
3576,05-30 00:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.2,0.0,37.2,18.000000000000004,38.8,37.6,36.4,36.4,38.8,47.2,44.8,41.2,215.38685078999987,714.6840132
3577,05-30 01:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.2,0.0,37.2,18.000000000000004,38.8,37.6,36.4,36.4,38.8,47.2,44.8,41.2,215.38685078999987,714.6840132
3578,05-30 02:00:00+02:00,10.80829875,11.14214582,10.9334914,10.766567860000002,0.0,0.0,246.0,0.0,374.4,0.0,18.000000000000004,0.0,0.0,0.0,0.0,0.0,17.48230597499999,0.0,0.0,1.14557994,714.111444
3579,05-30 03:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3580,05-30 04:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.2,0.0,37.2,18.000000000000004,38.8,37.6,36.4,36.4,38.8,47.2,44.8,41.2,215.38685078999987,714.6840132
3581,05-30 05:00:00+02:00,11.714107840000002,12.07593356,11.84979249,11.66887962,0.0,0.0,246.0,107.2,0.0,37.2,0.0,0.0,37.6,8.55265853999998,0.0,0.0,0.0,0.0,0.0,0.0,210.5280042
3582,05-30 06:00:00+02:00,11.714107840000002,12.07593356,11.84979249,11.66887962,0.0,0.0,246.0,107.2,0.0,37.2,0.0,0.0,37.6,8.55265853999998,0.0,0.0,0.0,0.0,0.0,0.0,210.5280042
3583,05-30 07:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,667.1560896688211
3584,05-30 08:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3585,05-30 09:00:00+02:00,0.0,0.0,0.0,0.0,35.15289810440664,81.1621888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.048351383572037
3586,05-30 10:00:00+02:00,0.0,0.0,0.0,0.0,35.15289810440664,81.1621888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.048351383572037
3587,05-30 11:00:00+02:00,0.0,0.0,0.0,0.0,35.15289810440664,81.1621888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.048351383572037
3588,05-30 12:00:00+02:00,0.0,0.0,0.0,0.0,35.15289810440664,81.1621888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.048351383572037
3589,05-30 13:00:00+02:00,10.80829875,11.14214582,10.9334914,10.766567860000002,0.0,0.0,246.0,0.0,374.4,0.0,18.000000000000004,0.0,0.0,0.0,0.0,0.0,17.48230597499999,0.0,0.0,1.14557994,714.111444
3590,05-30 14:00:00+02:00,10.80829875,11.14214582,10.9334914,10.766567860000002,0.0,0.0,246.0,0.0,374.4,0.0,18.000000000000004,0.0,0.0,0.0,0.0,0.0,17.48230597499999,0.0,0.0,1.14557994,714.111444
3591,05-30 15:00:00+02:00,10.80829875,11.14214582,10.9334914,10.766567860000002,0.0,0.0,246.0,0.0,374.4,0.0,18.000000000000004,0.0,0.0,0.0,0.0,0.0,17.48230597499999,0.0,0.0,1.14557994,714.111444
3592,05-30 16:00:00+02:00,10.80829875,11.14214582,10.9334914,10.766567860000002,0.0,0.0,246.0,0.0,374.4,0.0,18.000000000000004,0.0,0.0,0.0,0.0,0.0,17.48230597499999,0.0,0.0,1.14557994,714.111444
3593,05-30 17:00:00+02:00,10.80829875,11.14214582,10.9334914,10.766567860000002,0.0,0.0,246.0,0.0,374.4,0.0,18.000000000000004,0.0,0.0,0.0,0.0,0.0,17.48230597499999,0.0,0.0,1.14557994,714.111444
3594,05-30 18:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.2,0.0,37.2,18.000000000000004,38.8,37.6,36.4,36.4,38.8,47.2,44.8,41.2,215.38685078999987,714.6840132
3595,05-30 19:00:00+02:00,11.714107840000002,12.07593356,11.84979249,11.66887962,0.0,0.0,246.0,107.2,0.0,37.2,0.0,0.0,37.6,8.55265853999998,0.0,0.0,0.0,0.0,0.0,0.0,210.5280042
3596,05-30 20:00:00+02:00,11.714107840000002,12.07593356,11.84979249,11.66887962,0.0,0.0,246.0,107.2,0.0,37.2,0.0,0.0,37.6,8.55265853999998,0.0,0.0,0.0,0.0,0.0,0.0,210.5280042
3597,05-30 21:00:00+02:00,11.714107840000002,12.07593356,11.84979249,11.66887962,0.0,0.0,246.0,107.2,0.0,37.2,0.0,0.0,37.6,8.55265853999998,0.0,0.0,0.0,0.0,0.0,0.0,210.5280042
3598,05-30 22:00:00+02:00,11.714107840000002,12.07593356,11.84979249,11.66887962,0.0,0.0,246.0,107.2,0.0,37.2,0.0,0.0,37.6,8.55265853999998,0.0,0.0,0.0,0.0,0.0,0.0,210.5280042
3599,05-30 23:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,667.1560896688211
3600,05-31 00:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.2,0.0,37.2,18.000000000000004,38.8,37.6,36.4,36.4,38.8,47.2,44.8,41.2,215.38685078999987,714.6840132
3601,05-31 01:00:00+02:00,10.80829875,11.14214582,10.9334914,10.766567860000002,0.0,0.0,246.0,0.0,374.4,0.0,18.000000000000004,0.0,0.0,0.0,0.0,0.0,17.48230597499999,0.0,0.0,1.14557994,714.111444
3602,05-31 02:00:00+02:00,10.80829875,11.14214582,10.9334914,10.766567860000002,0.0,0.0,246.0,0.0,374.4,0.0,18.000000000000004,0.0,0.0,0.0,0.0,0.0,17.48230597499999,0.0,0.0,1.14557994,714.111444
3603,05-31 03:00:00+02:00,10.80829875,11.14214582,10.9334914,10.766567860000002,0.0,0.0,246.0,0.0,374.4,0.0,18.000000000000004,0.0,0.0,0.0,0.0,0.0,17.48230597499999,0.0,0.0,1.14557994,714.111444
3604,05-31 04:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.2,0.0,37.2,18.000000000000004,38.8,37.6,36.4,36.4,38.8,47.2,44.8,41.2,215.38685078999987,714.6840132
3605,05-31 05:00:00+02:00,11.714107840000002,12.07593356,11.84979249,11.66887962,0.0,0.0,246.0,107.2,0.0,37.2,0.0,0.0,37.6,8.55265853999998,0.0,0.0,0.0,0.0,0.0,0.0,210.5280042
3606,05-31 06:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,667.1560896688211
3607,05-31 07:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.2,0.0,37.2,18.000000000000004,38.8,37.6,36.4,36.4,38.8,47.2,44.8,41.2,215.38685078999987,714.6840132
3608,05-31 08:00:00+02:00,10.80829875,11.14214582,10.9334914,10.766567860000002,0.0,0.0,246.0,0.0,374.4,0.0,18.000000000000004,0.0,0.0,0.0,0.0,0.0,17.48230597499999,0.0,0.0,1.14557994,714.111444
3609,05-31 09:00:00+02:00,10.80829875,11.14214582,10.9334914,10.766567860000002,0.0,0.0,246.0,0.0,374.4,0.0,18.000000000000004,0.0,0.0,0.0,0.0,0.0,17.48230597499999,0.0,0.0,1.14557994,714.111444
3610,05-31 10:00:00+02:00,10.80829875,11.14214582,10.9334914,10.766567860000002,0.0,0.0,246.0,0.0,374.4,0.0,18.000000000000004,0.0,0.0,0.0,0.0,0.0,17.48230597499999,0.0,0.0,1.14557994,714.111444
3611,05-31 11:00:00+02:00,0.0,0.0,0.0,0.0,35.15289810440664,81.1621888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.048351383572037
3612,05-31 12:00:00+02:00,10.80829875,11.14214582,10.9334914,10.766567860000002,0.0,0.0,246.0,0.0,374.4,0.0,18.000000000000004,0.0,0.0,0.0,0.0,0.0,17.48230597499999,0.0,0.0,1.14557994,714.111444
3613,05-31 13:00:00+02:00,10.80829875,11.14214582,10.9334914,10.766567860000002,0.0,0.0,246.0,0.0,374.4,0.0,18.000000000000004,0.0,0.0,0.0,0.0,0.0,17.48230597499999,0.0,0.0,1.14557994,714.111444
