LoadLevel,101_PV_1,101_PV_2,101_PV_3,101_PV_4,102_PV_1,102_PV_2,103_PV_1,104_PV_1,113_PV_1,118_RTPV_1,118_RTPV_10,118_RTPV_2,118_RTPV_3,118_RTPV_4,118_RTPV_5,118_RTPV_6,118_RTPV_7,118_RTPV_8,118_RTPV_9,119_PV_1,122_WIND_1
07-10 10:00:00+02:00,75.77102344455231,91.60616476,0.0,0.0,71.31510364,70.47937976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,747.6411442494477
07-10 11:00:00+02:00,0.0,0.0,0.0,0.0,76.14559809121016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07-10 12:00:00+02:00,0.0,0.0,0.0,0.0,76.14559809121016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07-10 13:00:00+02:00,75.77102344455231,91.60616476,0.0,0.0,71.31510364,70.47937976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,747.6411442494477
07-10 14:00:00+02:00,75.77102344455231,91.60616476,0.0,0.0,71.31510364,70.47937976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,747.6411442494477
07-10 15:00:00+02:00,75.77102344455231,91.60616476,0.0,0.0,71.31510364,70.47937976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,747.6411442494477
07-10 16:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07-10 17:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.88182005247342
07-10 18:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.88182005247342
07-10 19:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07-10 20:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07-10 21:00:00+02:00,81.26182572,32.538304176854425,82.20308236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3220707131455824,28.54415256,34.72381445,0.0,0.0,216.905914,1606.050947
07-10 22:00:00+02:00,81.26182572,32.538304176854425,82.20308236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3220707131455824,28.54415256,34.72381445,0.0,0.0,216.905914,1606.050947
07-10 23:00:00+02:00,81.26182572,32.538304176854425,82.20308236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3220707131455824,28.54415256,34.72381445,0.0,0.0,216.905914,1606.050947
07-11 00:00:00+02:00,81.26182572,32.538304176854425,82.20308236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3220707131455824,28.54415256,34.72381445,0.0,0.0,216.905914,1606.050947
07-11 01:00:00+02:00,81.26182572,32.538304176854425,82.20308236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3220707131455824,28.54415256,34.72381445,0.0,0.0,216.905914,1606.050947
07-11 02:00:00+02:00,81.26182572,32.538304176854425,82.20308236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3220707131455824,28.54415256,34.72381445,0.0,0.0,216.905914,1606.050947
07-11 03:00:00+02:00,81.26182572,32.538304176854425,82.20308236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3220707131455824,28.54415256,34.72381445,0.0,0.0,216.905914,1606.050947
07-11 04:00:00+02:00,81.26182572,32.538304176854425,82.20308236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3220707131455824,28.54415256,34.72381445,0.0,0.0,216.905914,1606.050947
07-11 05:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07-11 06:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07-11 07:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07-11 08:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07-11 09:00:00+02:00,81.26182572,32.538304176854425,82.20308236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3220707131455824,28.54415256,34.72381445,0.0,0.0,216.905914,1606.050947
07-11 10:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07-11 11:00:00+02:00,0.0,0.0,0.0,0.0,76.14559809121016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07-11 12:00:00+02:00,0.0,0.0,0.0,0.0,76.26572177168094,76.72610704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07-11 13:00:00+02:00,0.0,0.0,0.0,0.0,76.14559809121016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07-11 14:00:00+02:00,0.0,0.0,0.0,0.0,76.14559809121016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07-11 15:00:00+02:00,0.0,0.0,0.0,0.0,76.14559809121016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07-11 16:00:00+02:00,81.26182572,32.538304176854425,82.20308236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3220707131455824,28.54415256,34.72381445,0.0,0.0,216.905914,1606.050947
07-11 17:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07-11 18:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,815.7858330808727
07-11 19:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1249.705150876951
07-11 20:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1249.705150876951
07-11 21:00:00+02:00,0.0,0.0,0.0,0.0,70.13949604,32.35012497193156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,352.1892886060685
07-11 22:00:00+02:00,81.26182572,32.538304176854425,82.20308236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3220707131455824,28.54415256,34.72381445,0.0,0.0,216.905914,1606.050947
07-11 23:00:00+02:00,81.26182572,32.538304176854425,82.20308236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3220707131455824,28.54415256,34.72381445,0.0,0.0,216.905914,1606.050947
07-12 00:00:00+02:00,81.26182572,32.538304176854425,82.20308236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3220707131455824,28.54415256,34.72381445,0.0,0.0,216.905914,1606.050947
07-12 01:00:00+02:00,81.26182572,32.538304176854425,82.20308236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3220707131455824,28.54415256,34.72381445,0.0,0.0,216.905914,1606.050947
07-12 02:00:00+02:00,81.26182572,32.538304176854425,82.20308236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3220707131455824,28.54415256,34.72381445,0.0,0.0,216.905914,1606.050947
07-12 03:00:00+02:00,81.26182572,32.538304176854425,82.20308236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3220707131455824,28.54415256,34.72381445,0.0,0.0,216.905914,1606.050947
07-12 04:00:00+02:00,81.26182572,32.538304176854425,82.20308236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3220707131455824,28.54415256,34.72381445,0.0,0.0,216.905914,1606.050947
07-12 05:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07-12 06:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07-12 07:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07-12 08:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,815.7858330808727
07-12 09:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07-12 10:00:00+02:00,81.26182572,32.538304176854425,82.20308236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3220707131455824,28.54415256,34.72381445,0.0,0.0,216.905914,1606.050947
07-12 11:00:00+02:00,81.26182572,32.538304176854425,82.20308236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3220707131455824,28.54415256,34.72381445,0.0,0.0,216.905914,1606.050947
07-12 12:00:00+02:00,81.26182572,32.538304176854425,82.20308236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3220707131455824,28.54415256,34.72381445,0.0,0.0,216.905914,1606.050947
07-12 13:00:00+02:00,81.26182572,32.538304176854425,82.20308236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3220707131455824,28.54415256,34.72381445,0.0,0.0,216.905914,1606.050947
07-12 14:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07-12 15:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1249.705150876951
07-12 16:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07-12 17:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,815.7858330808727
07-12 18:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,815.7858330808727
07-12 19:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,815.7858330808727
07-12 20:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07-12 21:00:00+02:00,81.26182572,32.538304176854425,82.20308236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3220707131455824,28.54415256,34.72381445,0.0,0.0,216.905914,1606.050947
07-12 22:00:00+02:00,81.26182572,32.538304176854425,82.20308236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3220707131455824,28.54415256,34.72381445,0.0,0.0,216.905914,1606.050947
07-12 23:00:00+02:00,81.26182572,32.538304176854425,82.20308236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3220707131455824,28.54415256,34.72381445,0.0,0.0,216.905914,1606.050947
07-13 00:00:00+02:00,81.26182572,32.538304176854425,82.20308236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3220707131455824,28.54415256,34.72381445,0.0,0.0,216.905914,1606.050947
07-13 01:00:00+02:00,81.26182572,32.538304176854425,82.20308236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3220707131455824,28.54415256,34.72381445,0.0,0.0,216.905914,1606.050947
07-13 02:00:00+02:00,81.26182572,32.538304176854425,82.20308236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3220707131455824,28.54415256,34.72381445,0.0,0.0,216.905914,1606.050947
07-13 03:00:00+02:00,81.26182572,32.538304176854425,82.20308236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3220707131455824,28.54415256,34.72381445,0.0,0.0,216.905914,1606.050947
07-13 04:00:00+02:00,81.26182572,32.538304176854425,82.20308236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3220707131455824,28.54415256,34.72381445,0.0,0.0,216.905914,1606.050947
07-13 05:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07-13 06:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07-13 07:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1249.705150876951
07-13 08:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07-13 09:00:00+02:00,81.26182572,32.538304176854425,82.20308236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3220707131455824,28.54415256,34.72381445,0.0,0.0,216.905914,1606.050947
07-13 10:00:00+02:00,81.26182572,32.538304176854425,82.20308236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3220707131455824,28.54415256,34.72381445,0.0,0.0,216.905914,1606.050947
07-13 11:00:00+02:00,0.0,0.0,0.0,0.0,70.13949604,32.35012497193156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,352.1892886060685
07-13 12:00:00+02:00,0.0,0.0,0.0,0.0,70.13949604,32.35012497193156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,352.1892886060685
07-13 13:00:00+02:00,0.0,0.0,0.0,0.0,70.13949604,32.35012497193156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,352.1892886060685
07-13 14:00:00+02:00,0.0,0.0,0.0,0.0,70.13949604,32.35012497193156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,352.1892886060685
07-13 15:00:00+02:00,0.0,0.0,0.0,0.0,70.13949604,32.35012497193156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,352.1892886060685
07-13 16:00:00+02:00,0.0,0.0,0.0,0.0,0.0,64.55075401494659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1301.1772658450536
07-13 17:00:00+02:00,81.26182572,32.538304176854425,82.20308236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3220707131455824,28.54415256,34.72381445,0.0,0.0,216.905914,1606.050947
07-13 18:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,815.7858330808727
07-13 19:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.88182005247342
07-13 20:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.88182005247342
07-13 21:00:00+02:00,81.26182572,32.538304176854425,82.20308236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3220707131455824,28.54415256,34.72381445,0.0,0.0,216.905914,1606.050947
07-13 22:00:00+02:00,81.26182572,32.538304176854425,82.20308236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3220707131455824,28.54415256,34.72381445,0.0,0.0,216.905914,1606.050947
07-13 23:00:00+02:00,81.26182572,32.538304176854425,82.20308236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3220707131455824,28.54415256,34.72381445,0.0,0.0,216.905914,1606.050947
07-14 00:00:00+02:00,81.26182572,32.538304176854425,82.20308236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3220707131455824,28.54415256,34.72381445,0.0,0.0,216.905914,1606.050947
07-14 01:00:00+02:00,81.26182572,32.538304176854425,82.20308236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3220707131455824,28.54415256,34.72381445,0.0,0.0,216.905914,1606.050947
07-14 02:00:00+02:00,81.26182572,32.538304176854425,82.20308236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3220707131455824,28.54415256,34.72381445,0.0,0.0,216.905914,1606.050947
07-14 03:00:00+02:00,81.26182572,32.538304176854425,82.20308236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3220707131455824,28.54415256,34.72381445,0.0,0.0,216.905914,1606.050947
07-14 04:00:00+02:00,81.26182572,32.538304176854425,82.20308236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3220707131455824,28.54415256,34.72381445,0.0,0.0,216.905914,1606.050947
07-14 05:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07-14 06:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07-14 07:00:00+02:00,81.26182572,32.538304176854425,82.20308236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3220707131455824,28.54415256,34.72381445,0.0,0.0,216.905914,1606.050947
07-14 08:00:00+02:00,81.26182572,32.538304176854425,82.20308236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3220707131455824,28.54415256,34.72381445,0.0,0.0,216.905914,1606.050947
07-14 09:00:00+02:00,81.26182572,32.538304176854425,82.20308236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3220707131455824,28.54415256,34.72381445,0.0,0.0,216.905914,1606.050947
07-14 10:00:00+02:00,81.26182572,32.538304176854425,82.20308236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3220707131455824,28.54415256,34.72381445,0.0,0.0,216.905914,1606.050947
07-14 11:00:00+02:00,81.26182572,32.538304176854425,82.20308236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3220707131455824,28.54415256,34.72381445,0.0,0.0,216.905914,1606.050947
07-14 12:00:00+02:00,81.26182572,32.538304176854425,82.20308236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3220707131455824,28.54415256,34.72381445,0.0,0.0,216.905914,1606.050947
07-14 13:00:00+02:00,81.26182572,32.538304176854425,82.20308236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3220707131455824,28.54415256,34.72381445,0.0,0.0,216.905914,1606.050947
07-14 14:00:00+02:00,81.26182572,32.538304176854425,82.20308236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3220707131455824,28.54415256,34.72381445,0.0,0.0,216.905914,1606.050947
07-14 15:00:00+02:00,81.26182572,32.538304176854425,82.20308236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3220707131455824,28.54415256,34.72381445,0.0,0.0,216.905914,1606.050947
07-14 16:00:00+02:00,0.0,0.0,0.0,0.0,70.13949604,32.35012497193156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,352.1892886060685
07-14 17:00:00+02:00,81.26182572,32.538304176854425,82.20308236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3220707131455824,28.54415256,34.72381445,0.0,0.0,216.905914,1606.050947
07-14 18:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1249.705150876951
07-14 19:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,815.7858330808727
07-14 20:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.22787801894033
07-14 21:00:00+02:00,81.26182572,32.538304176854425,82.20308236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3220707131455824,28.54415256,34.72381445,0.0,0.0,216.905914,1606.050947
07-14 22:00:00+02:00,81.26182572,32.538304176854425,82.20308236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3220707131455824,28.54415256,34.72381445,0.0,0.0,216.905914,1606.050947
07-14 23:00:00+02:00,81.26182572,32.538304176854425,82.20308236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3220707131455824,28.54415256,34.72381445,0.0,0.0,216.905914,1606.050947
07-15 00:00:00+02:00,81.26182572,32.538304176854425,82.20308236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3220707131455824,28.54415256,34.72381445,0.0,0.0,216.905914,1606.050947
07-15 01:00:00+02:00,81.26182572,32.538304176854425,82.20308236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3220707131455824,28.54415256,34.72381445,0.0,0.0,216.905914,1606.050947
07-15 02:00:00+02:00,81.26182572,32.538304176854425,82.20308236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3220707131455824,28.54415256,34.72381445,0.0,0.0,216.905914,1606.050947
07-15 03:00:00+02:00,81.26182572,32.538304176854425,82.20308236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3220707131455824,28.54415256,34.72381445,0.0,0.0,216.905914,1606.050947
07-15 04:00:00+02:00,81.26182572,32.538304176854425,82.20308236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3220707131455824,28.54415256,34.72381445,0.0,0.0,216.905914,1606.050947
07-15 05:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.88182005247342
07-15 06:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.88182005247342
07-15 07:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.88182005247342
07-15 08:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.88182005247342
07-15 09:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07-15 10:00:00+02:00,75.77102344455231,91.60616476,0.0,0.0,71.31510364,70.47937976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,747.6411442494477
07-15 11:00:00+02:00,0.0,0.0,0.0,0.0,76.14559809121016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07-15 12:00:00+02:00,0.0,0.0,0.0,0.0,76.14559809121016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07-15 13:00:00+02:00,0.0,0.0,0.0,0.0,76.14559809121016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07-15 14:00:00+02:00,0.0,0.0,0.0,0.0,76.14559809121016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07-15 15:00:00+02:00,0.0,0.0,0.0,0.0,76.14559809121016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
